10.3.37.38	35.0441894531	1.296875
10.3.23.24	30.9897460938	1.07592773438
10.3.3.4	17.2409667969	0.807861328125
10.3.17.18	25.1970214844	1.82006835938
10.3.34.35	19.2578125	2.21923828125
10.3.18.19	31.3747558594	0.7900390625
10.3.7.8	17.7810058594	0.80712890625
10.3.26.27	20.4450683594	2.77709960938
10.3.2.3	19.1628417969	1.48095703125
10.3.12.13	19.4626464844	0.65185546875
10.3.8.9	12.8989257812	0.51904296875
10.3.29.30	18.5029296875	0.465087890625
10.3.36.37	12.4501953125	0.484130859375
10.3.20.21	14.3369140625	0.542724609375
10.3.4.5	10.3679199219	0.47705078125
10.3.5.6	11.0698242188	0.474853515625
10.3.0.1	10.5478515625	0.4951171875
10.3.21.22	10.2109375	0.455078125
10.3.19.20	10.8562011719	0.57470703125
10.3.32.33	10.3029785156	0.47900390625
