10.3.23.24	46.0012207031	2.30908203125
10.3.9.10	20.9838867188	0.51416015625
10.3.11.12	17.5400390625	0.448974609375
10.3.22.23	13.5080566406	0.5322265625
10.3.12.13	22.2670898438	1.32006835938
10.3.25.26	24.8720703125	0.66796875
10.3.27.28	50.0190429688	0.677978515625
10.3.33.34	18.1437988281	0.747314453125
10.3.15.16	11.4719238281	0.48486328125
10.3.4.5	14.1931152344	0.6669921875
10.3.38.39	15.7958984375	0.66015625
10.3.26.27	14.1291503906	1.36303710938
10.3.13.14	13.0209960938	0.49609375
10.3.2.3	11.5200195312	0.496826171875
10.3.6.7	10.4309082031	0.399658203125
10.3.0.1	10.2368164062	0.433837890625
10.3.8.9	16.5268554688	0.3720703125
10.3.28.29	11.7690429688	0.392822265625
10.3.39.40	11.6298828125	0.489013671875
10.3.36.37	12.4370117188	0.517822265625
