10.22.8.11	19.2221679688	1.77880859375
10.11.11.8	36.3791503906	1.33203125
10.2.0.11	9.68481445312	1.80102539062
10.19.3.15	10.8041992188	1.37084960938
10.20.3.7	25.052734375	1.755859375
10.9.15.2	18.3989257812	0.89697265625
10.10.1.13	9.548828125	0.9970703125
10.31.11.6	18.8259277344	0.70703125
10.29.12.10	5.9599609375	0.808837890625
10.9.4.3	6.69018554688	0.716796875
10.2.1.13	6.4873046875	0.999755859375
10.11.15.5	26.8872070312	0.718994140625
10.3.1.2	5.94482421875	0.77783203125
10.6.0.16	9.55493164062	0.776123046875
10.9.10.4	6.72192382812	0.673095703125
10.0.14.9	5.94091796875	0.71484375
10.21.3.6	10.4770507812	0.728759765625
10.14.5.12	5.76513671875	0.961181640625
10.7.4.6	9.40087890625	0.77587890625
10.22.12.16	7.90209960938	0.77685546875
