node1,node2,port1,port2
1_12_1,1_23_1,24,13
1_12_1,1_17_1,18,13
1_12_1,1_28_1,29,13
1_12_1,1_21_1,22,13
1_12_1,1_18_1,19,13
1_12_1,1_20_1,21,13
1_12_1,1_29_1,30,13
1_12_1,1_26_1,27,13
1_12_1,1_27_1,28,13
1_12_1,1_16_1,17,13
32_8_11,26_23_1,27,27
32_8_10,26_23_1,27,26
32_8_13,26_23_1,27,29
32_8_15,26_23_1,27,31
32_8_14,26_23_1,27,30
32_8_16,26_23_1,27,32
32_8_12,26_23_1,27,28
26_8_1,26_23_1,24,9
26_6_1,26_23_1,24,7
26_9_1,26_23_1,24,10
32_8_9,26_23_1,27,25
32_8_8,26_23_1,27,24
32_8_5,26_23_1,27,21
32_8_4,26_23_1,27,20
32_8_7,26_23_1,27,23
32_8_6,26_23_1,27,22
32_8_1,26_23_1,27,17
32_8_3,26_23_1,27,19
32_8_2,26_23_1,27,18
26_2_1,26_23_1,24,3
26_5_1,26_23_1,24,6
26_4_1,26_23_1,24,5
26_3_1,26_23_1,24,4
26_7_1,26_23_1,24,8
13_8_1,13_24_1,25,9
32_9_16,13_24_1,14,32
32_9_14,13_24_1,14,30
32_9_15,13_24_1,14,31
32_9_12,13_24_1,14,28
13_6_1,13_24_1,25,7
13_9_1,13_24_1,25,10
32_9_11,13_24_1,14,27
13_2_1,13_24_1,25,3
13_5_1,13_24_1,25,6
13_3_1,13_24_1,25,4
32_9_10,13_24_1,14,26
13_7_1,13_24_1,25,8
32_9_13,13_24_1,14,29
32_9_4,13_24_1,14,20
32_9_5,13_24_1,14,21
32_9_6,13_24_1,14,22
32_9_7,13_24_1,14,23
32_9_1,13_24_1,14,17
32_9_2,13_24_1,14,18
32_9_3,13_24_1,14,19
32_9_8,13_24_1,14,24
32_9_9,13_24_1,14,25
13_4_1,13_24_1,25,5
6_2_1,6_21_1,22,3
6_3_1,6_21_1,22,4
6_8_1,6_21_1,22,9
6_9_1,6_21_1,22,10
6_6_1,6_21_1,22,7
6_7_1,6_21_1,22,8
6_4_1,6_21_1,22,5
6_5_1,6_21_1,22,6
6_2_1,6_29_1,30,3
6_3_1,6_29_1,30,4
6_8_1,6_29_1,30,9
6_9_1,6_29_1,30,10
6_4_1,6_29_1,30,5
6_6_1,6_29_1,30,7
6_7_1,6_29_1,30,8
6_5_1,6_29_1,30,6
27_13_1,27_19_1,20,14
27_13_1,27_23_1,24,14
27_13_1,27_29_1,30,14
27_13_1,27_22_1,23,14
27_13_1,27_17_1,18,14
27_13_1,27_21_1,22,14
27_13_1,27_18_1,19,14
27_13_1,27_26_1,27,14
27_13_1,27_20_1,21,14
27_13_1,27_27_1,28,14
27_13_1,27_24_1,25,14
27_13_1,27_25_1,26,14
27_13_1,27_28_1,29,14
27_13_1,27_30_1,31,14
27_13_1,27_31_1,32,14
27_13_1,27_16_1,17,14
32_2_3,14_17_1,15,19
32_2_2,14_17_1,15,18
32_2_1,14_17_1,15,17
32_2_7,14_17_1,15,23
32_2_6,14_17_1,15,22
32_2_5,14_17_1,15,21
32_2_4,14_17_1,15,20
32_2_9,14_17_1,15,25
32_2_8,14_17_1,15,24
32_2_13,14_17_1,15,29
32_2_12,14_17_1,15,28
32_2_11,14_17_1,15,27
32_2_10,14_17_1,15,26
32_2_16,14_17_1,15,32
32_2_15,14_17_1,15,31
32_2_14,14_17_1,15,30
14_2_1,14_17_1,18,3
14_5_1,14_17_1,18,6
14_8_1,14_17_1,18,9
14_3_1,14_17_1,18,4
14_1_1,14_17_1,18,2
14_6_1,14_17_1,18,7
14_9_1,14_17_1,18,10
14_4_1,14_17_1,18,5
14_7_1,14_17_1,18,8
3_2_1,3_30_1,31,3
3_2_1,3_31_1,32,3
30_15_1,30_25_1,26,16
30_15_1,30_16_1,17,16
30_15_1,30_22_1,23,16
30_15_1,30_24_1,25,16
30_15_1,30_17_1,18,16
30_15_1,30_20_1,21,16
30_15_1,30_23_1,24,16
30_15_1,30_31_1,32,16
30_15_1,30_30_1,31,16
30_15_1,30_18_1,19,16
30_15_1,30_19_1,20,16
30_15_1,30_29_1,30,16
30_15_1,30_28_1,29,16
30_15_1,30_26_1,27,16
30_15_1,30_21_1,22,16
30_15_1,30_27_1,28,16
4_8_1,4_25_1,26,9
4_9_1,4_25_1,26,10
4_3_1,4_25_1,26,4
4_5_1,4_25_1,26,6
4_2_1,4_25_1,26,3
4_4_1,4_25_1,26,5
4_7_1,4_25_1,26,8
4_6_1,4_25_1,26,7
18_13_1,18_30_1,31,14
18_13_1,18_29_1,30,14
18_13_1,18_28_1,29,14
18_13_1,18_31_1,32,14
18_13_1,18_17_1,18,14
18_13_1,18_24_1,25,14
18_13_1,18_23_1,24,14
18_13_1,18_19_1,20,14
18_13_1,18_16_1,17,14
18_13_1,18_25_1,26,14
18_13_1,18_27_1,28,14
18_13_1,18_20_1,21,14
18_13_1,18_22_1,23,14
18_13_1,18_26_1,27,14
18_13_1,18_21_1,22,14
18_13_1,18_18_1,19,14
11_10_1,11_23_1,24,11
11_10_1,11_28_1,29,11
11_10_1,11_21_1,22,11
11_10_1,11_22_1,23,11
11_10_1,11_29_1,30,11
11_10_1,11_27_1,28,11
11_10_1,11_20_1,21,11
11_10_1,11_18_1,19,11
11_10_1,11_26_1,27,11
11_10_1,11_24_1,25,11
11_10_1,11_16_1,17,11
11_10_1,11_19_1,20,11
11_10_1,11_25_1,26,11
11_10_1,11_17_1,18,11
11_10_1,11_30_1,31,11
11_10_1,11_31_1,32,11
24_15_1,24_18_1,19,16
24_15_1,24_26_1,27,16
24_15_1,24_24_1,25,16
24_15_1,24_16_1,17,16
24_15_1,24_19_1,20,16
24_15_1,24_25_1,26,16
24_15_1,24_17_1,18,16
24_15_1,24_23_1,24,16
24_15_1,24_28_1,29,16
24_15_1,24_21_1,22,16
24_15_1,24_22_1,23,16
24_15_1,24_29_1,30,16
24_15_1,24_30_1,31,16
24_15_1,24_27_1,28,16
24_15_1,24_20_1,21,16
24_15_1,24_31_1,32,16
32_3_8,11_18_1,12,24
32_3_9,11_18_1,12,25
32_3_2,11_18_1,12,18
32_3_3,11_18_1,12,19
32_3_1,11_18_1,12,17
32_3_6,11_18_1,12,22
32_3_7,11_18_1,12,23
32_3_4,11_18_1,12,20
32_3_5,11_18_1,12,21
32_3_10,11_18_1,12,26
32_3_11,11_18_1,12,27
32_3_12,11_18_1,12,28
32_3_13,11_18_1,12,29
32_3_14,11_18_1,12,30
32_3_15,11_18_1,12,31
32_3_16,11_18_1,12,32
11_3_1,11_18_1,19,4
11_1_1,11_18_1,19,2
11_8_1,11_18_1,19,9
11_2_1,11_18_1,19,3
11_9_1,11_18_1,19,10
11_7_1,11_18_1,19,8
11_6_1,11_18_1,19,7
11_4_1,11_18_1,19,5
11_5_1,11_18_1,19,6
5_6_1,5_27_1,28,7
5_8_1,5_27_1,28,9
5_7_1,5_27_1,28,8
5_3_1,5_27_1,28,4
5_9_1,5_27_1,28,10
5_2_1,5_27_1,28,3
5_5_1,5_27_1,28,6
5_4_1,5_27_1,28,5
32_12_11,27_27_1,28,27
27_5_1,27_27_1,28,6
27_4_1,27_27_1,28,5
27_7_1,27_27_1,28,8
27_8_1,27_27_1,28,9
32_12_10,27_27_1,28,26
32_12_13,27_27_1,28,29
32_12_12,27_27_1,28,28
32_12_15,27_27_1,28,31
32_12_16,27_27_1,28,32
27_9_1,27_27_1,28,10
32_12_5,27_27_1,28,21
27_2_1,27_27_1,28,3
32_12_7,27_27_1,28,23
32_12_6,27_27_1,28,22
32_12_1,27_27_1,28,17
32_12_3,27_27_1,28,19
32_12_4,27_27_1,28,20
27_3_1,27_27_1,28,4
32_12_2,27_27_1,28,18
32_12_9,27_27_1,28,25
32_12_8,27_27_1,28,24
27_6_1,27_27_1,28,7
32_12_14,27_27_1,28,30
32_6_7,6_21_1,7,23
32_6_7,7_21_1,8,23
32_6_7,4_21_1,5,23
32_6_7,5_21_1,6,23
32_6_7,9_21_1,10,23
32_6_7,8_21_1,9,23
32_6_7,3_21_1,4,23
32_6_6,6_21_1,7,22
32_6_6,7_21_1,8,22
32_6_6,4_21_1,5,22
32_6_6,5_21_1,6,22
32_6_6,9_21_1,10,22
32_6_6,8_21_1,9,22
32_6_6,3_21_1,4,22
32_6_5,6_21_1,7,21
32_6_5,7_21_1,8,21
32_6_5,4_21_1,5,21
32_6_5,5_21_1,6,21
32_6_5,9_21_1,10,21
32_6_5,8_21_1,9,21
32_6_5,3_21_1,4,21
32_6_4,6_21_1,7,20
32_6_4,7_21_1,8,20
32_6_4,4_21_1,5,20
32_6_4,5_21_1,6,20
32_6_4,9_21_1,10,20
32_6_4,8_21_1,9,20
32_6_4,3_21_1,4,20
32_6_3,6_21_1,7,19
32_6_3,7_21_1,8,19
32_6_3,4_21_1,5,19
32_6_3,5_21_1,6,19
32_6_3,9_21_1,10,19
32_6_3,8_21_1,9,19
32_6_3,3_21_1,4,19
32_6_2,6_21_1,7,18
32_6_2,7_21_1,8,18
32_6_2,4_21_1,5,18
32_6_2,5_21_1,6,18
32_6_2,9_21_1,10,18
32_6_2,8_21_1,9,18
32_6_2,3_21_1,4,18
32_6_1,6_21_1,7,17
32_6_1,7_21_1,8,17
32_6_1,4_21_1,5,17
32_6_1,5_21_1,6,17
32_6_1,9_21_1,10,17
32_6_1,8_21_1,9,17
32_6_1,3_21_1,4,17
19_9_1,19_23_1,24,10
19_6_1,19_23_1,24,7
19_8_1,19_23_1,24,9
19_7_1,19_23_1,24,8
32_8_11,19_23_1,20,27
32_8_10,19_23_1,20,26
32_8_13,19_23_1,20,29
32_8_12,19_23_1,20,28
32_8_15,19_23_1,20,31
32_8_16,19_23_1,20,32
32_8_9,19_23_1,20,25
32_8_8,19_23_1,20,24
32_8_5,19_23_1,20,21
32_8_4,19_23_1,20,20
32_8_7,19_23_1,20,23
32_8_6,19_23_1,20,22
32_8_1,19_23_1,20,17
32_8_3,19_23_1,20,19
32_8_2,19_23_1,20,18
19_5_1,19_23_1,24,6
32_8_14,19_23_1,20,30
19_2_1,19_23_1,24,3
19_4_1,19_23_1,24,5
19_3_1,19_23_1,24,4
32_6_9,6_21_1,7,25
32_6_9,7_21_1,8,25
32_6_9,4_21_1,5,25
32_6_9,5_21_1,6,25
32_6_9,9_21_1,10,25
32_6_9,8_21_1,9,25
32_6_9,3_21_1,4,25
32_6_8,6_21_1,7,24
32_6_8,7_21_1,8,24
32_6_8,4_21_1,5,24
32_6_8,5_21_1,6,24
32_6_8,9_21_1,10,24
32_6_8,8_21_1,9,24
32_6_8,3_21_1,4,24
12_8_1,12_21_1,22,9
32_6_16,12_21_1,13,32
32_6_15,12_21_1,13,31
32_6_14,12_21_1,13,30
32_6_13,12_21_1,13,29
32_6_12,12_21_1,13,28
32_6_11,12_21_1,13,27
32_6_10,12_21_1,13,26
12_9_1,12_21_1,22,10
12_3_1,12_21_1,22,4
32_6_4,12_21_1,13,20
12_2_1,12_21_1,22,3
32_6_2,12_21_1,13,18
32_6_7,12_21_1,13,23
32_6_6,12_21_1,13,22
32_6_5,12_21_1,13,21
12_5_1,12_21_1,22,6
32_6_3,12_21_1,13,19
32_6_1,12_21_1,13,17
12_6_1,12_21_1,22,7
12_4_1,12_21_1,22,5
32_6_9,12_21_1,13,25
32_6_8,12_21_1,13,24
12_7_1,12_21_1,22,8
28_3_1,28_30_1,31,4
28_4_1,28_30_1,31,5
28_9_1,28_30_1,31,10
28_7_1,28_30_1,31,8
28_8_1,28_30_1,31,9
28_5_1,28_30_1,31,6
28_6_1,28_30_1,31,7
32_15_10,28_30_1,29,26
32_15_11,28_30_1,29,27
32_15_12,28_30_1,29,28
32_15_13,28_30_1,29,29
32_15_14,28_30_1,29,30
32_15_15,28_30_1,29,31
32_15_16,28_30_1,29,32
32_15_7,28_30_1,29,23
32_15_8,28_30_1,29,24
32_15_9,28_30_1,29,25
32_15_6,28_30_1,29,22
32_15_4,28_30_1,29,20
32_15_5,28_30_1,29,21
32_15_2,28_30_1,29,18
32_15_3,28_30_1,29,19
32_15_1,28_30_1,29,17
21_15_1,21_17_1,18,16
21_15_1,21_18_1,19,16
21_15_1,21_16_1,17,16
21_15_1,21_19_1,20,16
21_15_1,21_22_1,23,16
21_15_1,21_25_1,26,16
21_15_1,21_23_1,24,16
21_15_1,21_24_1,25,16
21_15_1,21_27_1,28,16
21_15_1,21_31_1,32,16
21_15_1,21_26_1,27,16
21_15_1,21_21_1,22,16
21_15_1,21_28_1,29,16
21_15_1,21_20_1,21,16
21_15_1,21_29_1,30,16
21_15_1,21_30_1,31,16
19_1_1,19_26_1,27,2
19_1_1,19_28_1,29,2
19_1_1,19_25_1,26,2
19_1_1,19_30_1,31,2
19_1_1,19_29_1,30,2
19_1_1,19_31_1,32,2
19_1_1,19_27_1,28,2
19_1_1,19_22_1,23,2
19_1_1,19_23_1,24,2
19_1_1,19_24_1,25,2
19_1_1,19_20_1,21,2
19_1_1,19_21_1,22,2
32_16_15,5_31_1,6,31
32_16_15,3_31_1,4,31
32_16_15,6_31_1,7,31
32_16_15,8_31_1,9,31
32_16_15,7_31_1,8,31
32_16_15,4_31_1,5,31
32_16_15,9_31_1,10,31
32_16_14,5_31_1,6,30
32_16_14,3_31_1,4,30
32_16_14,6_31_1,7,30
32_16_14,8_31_1,9,30
32_16_14,7_31_1,8,30
32_16_14,4_31_1,5,30
32_16_14,9_31_1,10,30
32_16_16,5_31_1,6,32
32_16_16,3_31_1,4,32
32_16_16,6_31_1,7,32
32_16_16,8_31_1,9,32
32_16_16,7_31_1,8,32
32_16_16,4_31_1,5,32
32_16_16,9_31_1,10,32
32_16_11,5_31_1,6,27
32_16_11,3_31_1,4,27
32_16_11,6_31_1,7,27
32_16_11,8_31_1,9,27
32_16_11,7_31_1,8,27
32_16_11,4_31_1,5,27
32_16_11,9_31_1,10,27
32_16_10,5_31_1,6,26
32_16_10,3_31_1,4,26
32_16_10,6_31_1,7,26
32_16_10,8_31_1,9,26
32_16_10,7_31_1,8,26
32_16_10,4_31_1,5,26
32_16_10,9_31_1,10,26
32_16_13,5_31_1,6,29
32_16_13,3_31_1,4,29
32_16_13,6_31_1,7,29
32_16_13,8_31_1,9,29
32_16_13,7_31_1,8,29
32_16_13,4_31_1,5,29
32_16_13,9_31_1,10,29
32_16_12,5_31_1,6,28
32_16_12,3_31_1,4,28
32_16_12,6_31_1,7,28
32_16_12,8_31_1,9,28
32_16_12,7_31_1,8,28
32_16_12,4_31_1,5,28
32_16_12,9_31_1,10,28
32_13_16,29_28_1,30,32
32_13_15,29_28_1,30,31
32_13_12,29_28_1,30,28
32_13_13,29_28_1,30,29
32_13_10,29_28_1,30,26
29_3_1,29_28_1,29,4
32_13_14,29_28_1,30,30
29_2_1,29_28_1,29,3
29_9_1,29_28_1,29,10
29_8_1,29_28_1,29,9
32_13_11,29_28_1,30,27
29_7_1,29_28_1,29,8
32_13_8,29_28_1,30,24
32_13_9,29_28_1,30,25
32_13_4,29_28_1,30,20
32_13_5,29_28_1,30,21
29_6_1,29_28_1,29,7
32_13_7,29_28_1,30,23
32_13_1,29_28_1,30,17
32_13_2,29_28_1,30,18
32_13_3,29_28_1,30,19
29_5_1,29_28_1,29,6
29_4_1,29_28_1,29,5
32_13_6,29_28_1,30,22
7_8_1,7_17_1,18,9
7_6_1,7_17_1,18,7
7_9_1,7_17_1,18,10
7_4_1,7_17_1,18,5
7_7_1,7_17_1,18,8
7_2_1,7_17_1,18,3
7_5_1,7_17_1,18,6
7_3_1,7_17_1,18,4
7_1_1,7_17_1,18,2
13_1_1,13_16_1,17,2
13_8_1,13_16_1,17,9
13_6_1,13_16_1,17,7
13_9_1,13_16_1,17,10
13_2_1,13_16_1,17,3
13_5_1,13_16_1,17,6
13_3_1,13_16_1,17,4
32_1_14,13_16_1,14,30
32_1_16,13_16_1,14,32
32_1_15,13_16_1,14,31
13_7_1,13_16_1,17,8
32_1_13,13_16_1,14,29
32_1_10,13_16_1,14,26
32_1_11,13_16_1,14,27
32_1_12,13_16_1,14,28
13_4_1,13_16_1,17,5
32_1_8,13_16_1,14,24
32_1_9,13_16_1,14,25
32_1_4,13_16_1,14,20
32_1_5,13_16_1,14,21
32_1_6,13_16_1,14,22
32_1_7,13_16_1,14,23
32_1_1,13_16_1,14,17
32_1_2,13_16_1,14,18
32_1_3,13_16_1,14,19
21_2_1,21_21_1,22,3
32_6_10,21_21_1,22,26
21_5_1,21_21_1,22,6
21_8_1,21_21_1,22,9
32_6_16,21_21_1,22,32
32_6_15,21_21_1,22,31
32_6_14,21_21_1,22,30
32_6_13,21_21_1,22,29
32_6_12,21_21_1,22,28
32_6_11,21_21_1,22,27
21_3_1,21_21_1,22,4
21_6_1,21_21_1,22,7
21_9_1,21_21_1,22,10
21_4_1,21_21_1,22,5
21_7_1,21_21_1,22,8
32_6_7,21_21_1,22,23
32_6_6,21_21_1,22,22
32_6_5,21_21_1,22,21
32_6_4,21_21_1,22,20
32_6_3,21_21_1,22,19
32_6_2,21_21_1,22,18
32_6_1,21_21_1,22,17
32_6_9,21_21_1,22,25
32_6_8,21_21_1,22,24
32_13_16,21_28_1,22,32
32_13_14,21_28_1,22,30
32_13_15,21_28_1,22,31
32_13_12,21_28_1,22,28
32_13_13,21_28_1,22,29
21_2_1,21_28_1,29,3
32_13_11,21_28_1,22,27
21_5_1,21_28_1,29,6
21_8_1,21_28_1,29,9
21_3_1,21_28_1,29,4
21_6_1,21_28_1,29,7
32_13_10,21_28_1,22,26
21_9_1,21_28_1,29,10
21_4_1,21_28_1,29,5
21_7_1,21_28_1,29,8
32_13_8,21_28_1,22,24
32_13_9,21_28_1,22,25
32_13_4,21_28_1,22,20
32_13_5,21_28_1,22,21
32_13_6,21_28_1,22,22
32_13_7,21_28_1,22,23
32_13_1,21_28_1,22,17
32_13_2,21_28_1,22,18
32_13_3,21_28_1,22,19
26_12_1,26_17_1,18,13
26_12_1,26_30_1,31,13
26_12_1,26_18_1,19,13
26_12_1,26_31_1,32,13
26_12_1,26_19_1,20,13
26_12_1,26_25_1,26,13
26_12_1,26_27_1,28,13
26_12_1,26_24_1,25,13
26_12_1,26_16_1,17,13
26_12_1,26_28_1,29,13
26_12_1,26_21_1,22,13
26_12_1,26_26_1,27,13
26_12_1,26_29_1,30,13
26_12_1,26_20_1,21,13
26_12_1,26_22_1,23,13
26_12_1,26_23_1,24,13
32_12_7,14_27_1,15,23
32_12_16,14_27_1,15,32
32_12_11,14_27_1,15,27
14_2_1,14_27_1,28,3
32_12_4,14_27_1,15,20
14_5_1,14_27_1,28,6
14_8_1,14_27_1,28,9
32_12_10,14_27_1,15,26
32_12_13,14_27_1,15,29
32_12_12,14_27_1,15,28
32_12_15,14_27_1,15,31
32_12_14,14_27_1,15,30
14_3_1,14_27_1,28,4
32_12_5,14_27_1,15,21
14_6_1,14_27_1,28,7
32_12_6,14_27_1,15,22
32_12_1,14_27_1,15,17
32_12_3,14_27_1,15,19
32_12_2,14_27_1,15,18
14_9_1,14_27_1,28,10
32_12_9,14_27_1,15,25
32_12_8,14_27_1,15,24
14_4_1,14_27_1,28,5
14_7_1,14_27_1,28,8
6_11_1,6_20_1,21,12
6_11_1,6_18_1,19,12
6_11_1,6_21_1,22,12
6_11_1,6_30_1,31,12
6_11_1,6_29_1,30,12
6_11_1,6_27_1,28,12
6_11_1,6_31_1,32,12
6_11_1,6_28_1,29,12
6_11_1,6_22_1,23,12
6_11_1,6_25_1,26,12
6_11_1,6_17_1,18,12
6_11_1,6_26_1,27,12
6_11_1,6_19_1,20,12
6_11_1,6_16_1,17,12
6_11_1,6_23_1,24,12
6_11_1,6_24_1,25,12
2_0_1,2_27_1,28,1
2_0_1,2_20_1,21,1
2_0_1,2_26_1,27,1
2_0_1,2_24_1,25,1
2_0_1,2_23_1,24,1
2_0_1,2_25_1,26,1
2_0_1,2_21_1,22,1
2_0_1,2_22_1,23,1
2_0_1,2_30_1,31,1
2_0_1,2_18_1,19,1
2_0_1,2_16_1,17,1
2_0_1,2_31_1,32,1
2_0_1,2_19_1,20,1
2_0_1,2_28_1,29,1
2_0_1,2_17_1,18,1
2_0_1,2_29_1,30,1
30_6_1,30_24_1,25,7
32_9_16,30_24_1,31,32
32_9_14,30_24_1,31,30
30_5_1,30_24_1,25,6
32_9_12,30_24_1,31,28
32_9_13,30_24_1,31,29
32_9_10,30_24_1,31,26
32_9_11,30_24_1,31,27
30_9_1,30_24_1,25,10
30_8_1,30_24_1,25,9
30_3_1,30_24_1,25,4
30_2_1,30_24_1,25,3
32_9_15,30_24_1,31,31
32_9_4,30_24_1,31,20
32_9_5,30_24_1,31,21
32_9_6,30_24_1,31,22
32_9_7,30_24_1,31,23
32_9_1,30_24_1,31,17
32_9_2,30_24_1,31,18
32_9_3,30_24_1,31,19
32_9_8,30_24_1,31,24
32_9_9,30_24_1,31,25
30_7_1,30_24_1,25,8
30_4_1,30_24_1,25,5
5_0_1,5_29_1,30,1
5_0_1,5_28_1,29,1
5_0_1,5_21_1,22,1
5_0_1,5_16_1,17,1
5_0_1,5_18_1,19,1
5_0_1,5_17_1,18,1
5_0_1,5_31_1,32,1
5_0_1,5_27_1,28,1
5_0_1,5_26_1,27,1
5_0_1,5_19_1,20,1
5_0_1,5_25_1,26,1
5_0_1,5_30_1,31,1
5_0_1,5_24_1,25,1
5_0_1,5_23_1,24,1
5_0_1,5_22_1,23,1
5_0_1,5_20_1,21,1
16_8_1,16_16_1,17,9
16_7_1,16_16_1,17,8
32_1_2,16_16_1,17,18
16_9_1,16_16_1,17,10
32_1_14,16_16_1,17,30
32_1_16,16_16_1,17,32
32_1_15,16_16_1,17,31
32_1_12,16_16_1,17,28
32_1_13,16_16_1,17,29
32_1_10,16_16_1,17,26
32_1_11,16_16_1,17,27
16_1_1,16_16_1,17,2
16_3_1,16_16_1,17,4
16_2_1,16_16_1,17,3
32_1_8,16_16_1,17,24
32_1_9,16_16_1,17,25
16_5_1,16_16_1,17,6
32_1_4,16_16_1,17,20
32_1_5,16_16_1,17,21
32_1_6,16_16_1,17,22
32_1_7,16_16_1,17,23
32_1_1,16_16_1,17,17
16_4_1,16_16_1,17,5
32_1_3,16_16_1,17,19
16_6_1,16_16_1,17,7
19_9_1,19_18_1,19,10
19_1_1,19_18_1,19,2
32_3_8,19_18_1,20,24
32_3_9,19_18_1,20,25
19_6_1,19_18_1,19,7
32_3_2,19_18_1,20,18
32_3_3,19_18_1,20,19
32_3_1,19_18_1,20,17
32_3_6,19_18_1,20,22
19_8_1,19_18_1,19,9
32_3_4,19_18_1,20,20
32_3_5,19_18_1,20,21
32_3_10,19_18_1,20,26
32_3_11,19_18_1,20,27
32_3_12,19_18_1,20,28
32_3_13,19_18_1,20,29
32_3_14,19_18_1,20,30
32_3_15,19_18_1,20,31
32_3_16,19_18_1,20,32
32_3_7,19_18_1,20,23
19_7_1,19_18_1,19,8
19_5_1,19_18_1,19,6
19_2_1,19_18_1,19,3
19_4_1,19_18_1,19,5
19_3_1,19_18_1,19,4
14_2_1,14_31_1,32,3
14_2_1,14_30_1,31,3
32_13_16,1_28_1,2,32
32_13_14,1_28_1,2,30
32_13_15,1_28_1,2,31
32_13_12,1_28_1,2,28
32_13_13,1_28_1,2,29
32_13_10,1_28_1,2,26
32_13_11,1_28_1,2,27
1_2_1,1_28_1,29,3
1_7_1,1_28_1,29,8
1_5_1,1_28_1,29,6
1_4_1,1_28_1,29,5
1_3_1,1_28_1,29,4
1_6_1,1_28_1,29,7
1_8_1,1_28_1,29,9
32_13_8,1_28_1,2,24
32_13_9,1_28_1,2,25
32_13_5,1_28_1,2,21
32_13_6,1_28_1,2,22
32_13_7,1_28_1,2,23
1_9_1,1_28_1,29,10
32_13_1,1_28_1,2,17
32_13_2,1_28_1,2,18
32_13_3,1_28_1,2,19
32_13_4,1_28_1,2,20
17_1_1,17_31_1,32,2
17_1_1,17_27_1,28,2
17_1_1,17_20_1,21,2
17_1_1,17_29_1,30,2
17_1_1,17_26_1,27,2
17_1_1,17_21_1,22,2
17_1_1,17_22_1,23,2
17_1_1,17_28_1,29,2
17_1_1,17_23_1,24,2
17_1_1,17_24_1,25,2
17_1_1,17_30_1,31,2
17_1_1,17_25_1,26,2
32_2_3,29_17_1,30,19
32_2_2,29_17_1,30,18
32_2_7,29_17_1,30,23
32_2_6,29_17_1,30,22
32_2_5,29_17_1,30,21
29_3_1,29_17_1,18,4
32_2_9,29_17_1,30,25
32_2_1,29_17_1,30,17
29_2_1,29_17_1,18,3
29_9_1,29_17_1,18,10
29_8_1,29_17_1,18,9
29_1_1,29_17_1,18,2
32_2_4,29_17_1,30,20
32_2_13,29_17_1,30,29
32_2_12,29_17_1,30,28
32_2_11,29_17_1,30,27
32_2_10,29_17_1,30,26
32_2_16,29_17_1,30,32
32_2_15,29_17_1,30,31
32_2_14,29_17_1,30,30
32_2_8,29_17_1,30,24
29_7_1,29_17_1,18,8
29_6_1,29_17_1,18,7
29_5_1,29_17_1,18,6
29_4_1,29_17_1,18,5
21_1_1,21_22_1,23,2
21_1_1,21_25_1,26,2
21_1_1,21_23_1,24,2
21_1_1,21_24_1,25,2
21_1_1,21_27_1,28,2
21_1_1,21_26_1,27,2
21_1_1,21_21_1,22,2
21_1_1,21_28_1,29,2
21_1_1,21_20_1,21,2
21_1_1,21_31_1,32,2
21_1_1,21_29_1,30,2
21_1_1,21_30_1,31,2
19_13_1,19_30_1,31,14
19_13_1,19_26_1,27,14
19_13_1,19_28_1,29,14
19_13_1,19_27_1,28,14
19_13_1,19_25_1,26,14
19_13_1,19_17_1,18,14
19_13_1,19_24_1,25,14
19_13_1,19_16_1,17,14
19_13_1,19_29_1,30,14
19_13_1,19_31_1,32,14
19_13_1,19_19_1,20,14
19_13_1,19_22_1,23,14
19_13_1,19_18_1,19,14
19_13_1,19_23_1,24,14
19_13_1,19_20_1,21,14
19_13_1,19_21_1,22,14
3_14_1,3_31_1,32,15
3_14_1,3_23_1,24,15
3_14_1,3_29_1,30,15
3_14_1,3_22_1,23,15
3_14_1,3_25_1,26,15
3_14_1,3_24_1,25,15
3_14_1,3_18_1,19,15
3_14_1,3_19_1,20,15
3_14_1,3_30_1,31,15
3_14_1,3_26_1,27,15
3_14_1,3_16_1,17,15
3_14_1,3_28_1,29,15
3_14_1,3_21_1,22,15
3_14_1,3_17_1,18,15
3_14_1,3_27_1,28,15
3_14_1,3_20_1,21,15
15_2_1,15_30_1,31,3
15_2_1,15_31_1,32,3
1_2_1,1_23_1,24,3
1_7_1,1_23_1,24,8
32_8_13,1_23_1,2,29
1_5_1,1_23_1,24,6
32_8_11,1_23_1,2,27
1_4_1,1_23_1,24,5
1_3_1,1_23_1,24,4
32_8_15,1_23_1,2,31
32_8_14,1_23_1,2,30
32_8_16,1_23_1,2,32
1_6_1,1_23_1,24,7
1_8_1,1_23_1,24,9
32_8_10,1_23_1,2,26
32_8_5,1_23_1,2,21
32_8_4,1_23_1,2,20
32_8_7,1_23_1,2,23
32_8_6,1_23_1,2,22
32_8_1,1_23_1,2,17
32_8_3,1_23_1,2,19
32_8_2,1_23_1,2,18
32_8_12,1_23_1,2,28
1_9_1,1_23_1,24,10
32_8_9,1_23_1,2,25
32_8_8,1_23_1,2,24
13_1_1,13_24_1,25,2
13_1_1,13_28_1,29,2
13_1_1,13_21_1,22,2
13_1_1,13_26_1,27,2
13_1_1,13_27_1,28,2
13_1_1,13_22_1,23,2
13_1_1,13_20_1,21,2
13_1_1,13_23_1,24,2
13_1_1,13_29_1,30,2
13_1_1,13_30_1,31,2
13_1_1,13_31_1,32,2
13_1_1,13_25_1,26,2
28_3_1,28_16_1,17,4
28_4_1,28_16_1,17,5
28_9_1,28_16_1,17,10
32_1_15,28_16_1,29,31
