node1,node2,port1,port2
60_7_5,60_7_1,0,4
60_7_4,60_7_1,0,3
60_7_3,60_7_1,0,2
60_7_2,60_7_1,0,1
60_7_9,60_7_1,0,8
60_7_8,60_7_1,0,7
60_7_17,60_7_1,0,16
60_7_16,60_7_1,0,15
60_7_15,60_7_1,0,14
60_7_14,60_7_1,0,13
60_7_13,60_7_1,0,12
60_7_12,60_7_1,0,11
60_7_11,60_7_1,0,10
60_7_10,60_7_1,0,9
60_7_19,60_7_1,0,18
60_7_18,60_7_1,0,17
51_27_32,51_27_1,0,31
51_27_33,51_27_1,0,32
51_27_30,51_27_1,0,29
51_27_31,51_27_1,0,30
51_27_18,51_27_1,0,17
51_27_19,51_27_1,0,18
51_27_14,51_27_1,0,13
51_27_15,51_27_1,0,14
51_27_16,51_27_1,0,15
51_27_17,51_27_1,0,16
51_27_10,51_27_1,0,9
51_27_11,51_27_1,0,10
51_27_12,51_27_1,0,11
51_27_13,51_27_1,0,12
51_27_8,51_27_1,0,7
51_27_9,51_27_1,0,8
51_27_2,51_27_1,0,1
51_27_3,51_27_1,0,2
51_27_6,51_27_1,0,5
51_27_7,51_27_1,0,6
51_27_4,51_27_1,0,3
51_27_5,51_27_1,0,4
51_27_25,51_27_1,0,24
51_27_24,51_27_1,0,23
51_27_27,51_27_1,0,26
51_27_26,51_27_1,0,25
51_27_21,51_27_1,0,20
51_27_20,51_27_1,0,19
51_27_23,51_27_1,0,22
51_27_22,51_27_1,0,21
51_27_29,51_27_1,0,28
51_27_28,51_27_1,0,27
24_3_22,24_3_1,0,21
24_3_23,24_3_1,0,22
24_3_20,24_3_1,0,19
24_3_21,24_3_1,0,20
24_3_26,24_3_1,0,25
24_3_27,24_3_1,0,26
24_3_24,24_3_1,0,23
24_3_25,24_3_1,0,24
24_3_28,24_3_1,0,27
24_3_29,24_3_1,0,28
24_3_31,24_3_1,0,30
24_3_30,24_3_1,0,29
24_3_33,24_3_1,0,32
24_3_32,24_3_1,0,31
24_3_19,24_3_1,0,18
24_3_18,24_3_1,0,17
24_3_13,24_3_1,0,12
24_3_12,24_3_1,0,11
24_3_11,24_3_1,0,10
24_3_10,24_3_1,0,9
24_3_17,24_3_1,0,16
24_3_16,24_3_1,0,15
24_3_15,24_3_1,0,14
24_3_14,24_3_1,0,13
24_3_3,24_3_1,0,2
24_3_2,24_3_1,0,1
24_3_7,24_3_1,0,6
24_3_6,24_3_1,0,5
24_3_5,24_3_1,0,4
24_3_4,24_3_1,0,3
24_3_9,24_3_1,0,8
24_3_8,24_3_1,0,7
57_19_31,57_19_1,0,30
57_19_30,57_19_1,0,29
57_19_19,57_19_1,0,18
57_19_18,57_19_1,0,17
57_19_13,57_19_1,0,12
57_19_12,57_19_1,0,11
57_19_11,57_19_1,0,10
57_19_10,57_19_1,0,9
57_19_17,57_19_1,0,16
57_19_16,57_19_1,0,15
57_19_15,57_19_1,0,14
57_19_14,57_19_1,0,13
57_19_33,57_19_1,0,32
57_19_32,57_19_1,0,31
57_19_28,57_19_1,0,27
57_19_29,57_19_1,0,28
57_19_26,57_19_1,0,25
57_19_27,57_19_1,0,26
57_19_24,57_19_1,0,23
57_19_25,57_19_1,0,24
57_19_22,57_19_1,0,21
57_19_23,57_19_1,0,22
57_19_20,57_19_1,0,19
57_19_21,57_19_1,0,20
57_19_7,57_19_1,0,6
57_19_6,57_19_1,0,5
57_19_5,57_19_1,0,4
57_19_4,57_19_1,0,3
57_19_3,57_19_1,0,2
57_19_2,57_19_1,0,1
57_19_9,57_19_1,0,8
57_19_8,57_19_1,0,7
27_12_31,27_12_1,0,30
27_12_30,27_12_1,0,29
27_12_33,27_12_1,0,32
27_12_32,27_12_1,0,31
27_12_13,27_12_1,0,12
27_12_12,27_12_1,0,11
27_12_11,27_12_1,0,10
27_12_10,27_12_1,0,9
27_12_17,27_12_1,0,16
27_12_16,27_12_1,0,15
27_12_15,27_12_1,0,14
27_12_14,27_12_1,0,13
27_12_19,27_12_1,0,18
27_12_18,27_12_1,0,17
27_12_9,27_12_1,0,8
27_12_8,27_12_1,0,7
27_12_7,27_12_1,0,6
27_12_6,27_12_1,0,5
27_12_5,27_12_1,0,4
27_12_4,27_12_1,0,3
27_12_3,27_12_1,0,2
27_12_2,27_12_1,0,1
27_12_26,27_12_1,0,25
27_12_27,27_12_1,0,26
27_12_24,27_12_1,0,23
27_12_25,27_12_1,0,24
27_12_22,27_12_1,0,21
27_12_23,27_12_1,0,22
27_12_20,27_12_1,0,19
27_12_21,27_12_1,0,20
27_12_28,27_12_1,0,27
27_12_29,27_12_1,0,28
54_21_31,54_21_1,0,30
54_21_30,54_21_1,0,29
54_21_19,54_21_1,0,18
54_21_18,54_21_1,0,17
54_21_17,54_21_1,0,16
54_21_16,54_21_1,0,15
54_21_15,54_21_1,0,14
54_21_14,54_21_1,0,13
54_21_13,54_21_1,0,12
54_21_12,54_21_1,0,11
54_21_11,54_21_1,0,10
54_21_10,54_21_1,0,9
54_21_33,54_21_1,0,32
54_21_32,54_21_1,0,31
54_21_22,54_21_1,0,21
54_21_23,54_21_1,0,22
54_21_20,54_21_1,0,19
54_21_21,54_21_1,0,20
54_21_26,54_21_1,0,25
54_21_27,54_21_1,0,26
54_21_24,54_21_1,0,23
54_21_25,54_21_1,0,24
54_21_28,54_21_1,0,27
54_21_29,54_21_1,0,28
54_21_9,54_21_1,0,8
54_21_8,54_21_1,0,7
54_21_3,54_21_1,0,2
54_21_2,54_21_1,0,1
54_21_7,54_21_1,0,6
54_21_6,54_21_1,0,5
54_21_5,54_21_1,0,4
54_21_4,54_21_1,0,3
61_18_3,61_18_1,0,2
61_18_2,61_18_1,0,1
61_18_7,61_18_1,0,6
61_18_6,61_18_1,0,5
61_18_5,61_18_1,0,4
61_18_4,61_18_1,0,3
61_18_9,61_18_1,0,8
61_18_8,61_18_1,0,7
61_18_31,61_18_1,0,30
61_18_30,61_18_1,0,29
61_18_33,61_18_1,0,32
61_18_32,61_18_1,0,31
61_18_17,61_18_1,0,16
61_18_16,61_18_1,0,15
61_18_15,61_18_1,0,14
61_18_14,61_18_1,0,13
61_18_13,61_18_1,0,12
61_18_12,61_18_1,0,11
61_18_11,61_18_1,0,10
61_18_10,61_18_1,0,9
61_18_19,61_18_1,0,18
61_18_18,61_18_1,0,17
61_18_28,61_18_1,0,27
61_18_29,61_18_1,0,28
61_18_22,61_18_1,0,21
61_18_23,61_18_1,0,22
61_18_20,61_18_1,0,19
61_18_21,61_18_1,0,20
61_18_26,61_18_1,0,25
61_18_27,61_18_1,0,26
61_18_24,61_18_1,0,23
61_18_25,61_18_1,0,24
30_7_8,30_7_1,0,7
30_7_9,30_7_1,0,8
30_7_4,30_7_1,0,3
30_7_5,30_7_1,0,4
30_7_6,30_7_1,0,5
30_7_7,30_7_1,0,6
30_7_2,30_7_1,0,1
30_7_3,30_7_1,0,2
30_7_16,30_7_1,0,15
30_7_17,30_7_1,0,16
30_7_14,30_7_1,0,13
30_7_15,30_7_1,0,14
30_7_12,30_7_1,0,11
30_7_13,30_7_1,0,12
30_7_10,30_7_1,0,9
30_7_11,30_7_1,0,10
30_7_18,30_7_1,0,17
30_7_19,30_7_1,0,18
30_7_30,30_7_1,0,29
30_7_31,30_7_1,0,30
30_7_32,30_7_1,0,31
30_7_33,30_7_1,0,32
30_7_29,30_7_1,0,28
30_7_28,30_7_1,0,27
30_7_27,30_7_1,0,26
30_7_26,30_7_1,0,25
30_7_25,30_7_1,0,24
30_7_24,30_7_1,0,23
30_7_23,30_7_1,0,22
30_7_22,30_7_1,0,21
30_7_21,30_7_1,0,20
30_7_20,30_7_1,0,19
18_31_33,18_31_1,0,32
18_31_18,18_31_1,0,17
18_31_19,18_31_1,0,18
18_31_16,18_31_1,0,15
18_31_17,18_31_1,0,16
18_31_14,18_31_1,0,13
18_31_15,18_31_1,0,14
18_31_12,18_31_1,0,11
18_31_13,18_31_1,0,12
18_31_10,18_31_1,0,9
18_31_11,18_31_1,0,10
18_31_4,18_31_1,0,3
18_31_5,18_31_1,0,4
18_31_6,18_31_1,0,5
18_31_7,18_31_1,0,6
18_31_2,18_31_1,0,1
18_31_3,18_31_1,0,2
18_31_8,18_31_1,0,7
18_31_9,18_31_1,0,8
18_31_29,18_31_1,0,28
18_31_28,18_31_1,0,27
18_31_23,18_31_1,0,22
18_31_22,18_31_1,0,21
18_31_21,18_31_1,0,20
18_31_20,18_31_1,0,19
18_31_27,18_31_1,0,26
18_31_26,18_31_1,0,25
18_31_25,18_31_1,0,24
18_31_24,18_31_1,0,23
18_31_30,18_31_1,0,29
18_31_31,18_31_1,0,30
18_31_32,18_31_1,0,31
63_14_33,63_14_1,0,32
63_14_32,63_14_1,0,31
63_14_31,63_14_1,0,30
63_14_30,63_14_1,0,29
63_14_9,63_14_1,0,8
63_14_8,63_14_1,0,7
63_14_5,63_14_1,0,4
63_14_4,63_14_1,0,3
63_14_7,63_14_1,0,6
63_14_6,63_14_1,0,5
63_14_3,63_14_1,0,2
63_14_2,63_14_1,0,1
63_14_20,63_14_1,0,19
63_14_21,63_14_1,0,20
63_14_22,63_14_1,0,21
63_14_23,63_14_1,0,22
63_14_24,63_14_1,0,23
63_14_25,63_14_1,0,24
63_14_26,63_14_1,0,25
63_14_27,63_14_1,0,26
63_14_28,63_14_1,0,27
63_14_29,63_14_1,0,28
63_14_19,63_14_1,0,18
63_14_18,63_14_1,0,17
63_14_11,63_14_1,0,10
63_14_10,63_14_1,0,9
63_14_13,63_14_1,0,12
63_14_12,63_14_1,0,11
63_14_15,63_14_1,0,14
63_14_14,63_14_1,0,13
63_14_17,63_14_1,0,16
63_14_16,63_14_1,0,15
6_3_33,6_3_1,0,32
6_3_8,6_3_1,0,7
6_3_9,6_3_1,0,8
6_3_4,6_3_1,0,3
6_3_5,6_3_1,0,4
6_3_6,6_3_1,0,5
6_3_7,6_3_1,0,6
6_3_2,6_3_1,0,1
6_3_3,6_3_1,0,2
6_3_18,6_3_1,0,17
6_3_19,6_3_1,0,18
6_3_16,6_3_1,0,15
6_3_17,6_3_1,0,16
6_3_14,6_3_1,0,13
6_3_15,6_3_1,0,14
6_3_12,6_3_1,0,11
6_3_13,6_3_1,0,12
6_3_10,6_3_1,0,9
6_3_11,6_3_1,0,10
6_3_27,6_3_1,0,26
6_3_26,6_3_1,0,25
6_3_25,6_3_1,0,24
6_3_24,6_3_1,0,23
6_3_23,6_3_1,0,22
6_3_22,6_3_1,0,21
6_3_21,6_3_1,0,20
6_3_20,6_3_1,0,19
6_3_29,6_3_1,0,28
6_3_28,6_3_1,0,27
6_3_30,6_3_1,0,29
6_3_31,6_3_1,0,30
6_3_32,6_3_1,0,31
47_30_19,47_30_1,0,18
47_30_18,47_30_1,0,17
47_30_11,47_30_1,0,10
47_30_10,47_30_1,0,9
47_30_13,47_30_1,0,12
47_30_12,47_30_1,0,11
47_30_15,47_30_1,0,14
47_30_14,47_30_1,0,13
47_30_17,47_30_1,0,16
47_30_16,47_30_1,0,15
47_30_33,47_30_1,0,32
47_30_32,47_30_1,0,31
47_30_31,47_30_1,0,30
47_30_30,47_30_1,0,29
47_30_9,47_30_1,0,8
47_30_8,47_30_1,0,7
47_30_5,47_30_1,0,4
47_30_4,47_30_1,0,3
47_30_7,47_30_1,0,6
47_30_6,47_30_1,0,5
47_30_3,47_30_1,0,2
47_30_2,47_30_1,0,1
47_30_20,47_30_1,0,19
47_30_21,47_30_1,0,20
47_30_22,47_30_1,0,21
47_30_23,47_30_1,0,22
47_30_24,47_30_1,0,23
47_30_25,47_30_1,0,24
47_30_26,47_30_1,0,25
47_30_27,47_30_1,0,26
47_30_28,47_30_1,0,27
47_30_29,47_30_1,0,28
36_3_14,36_3_1,0,13
36_3_15,36_3_1,0,14
36_3_16,36_3_1,0,15
36_3_17,36_3_1,0,16
36_3_10,36_3_1,0,9
36_3_11,36_3_1,0,10
36_3_12,36_3_1,0,11
36_3_13,36_3_1,0,12
36_3_18,36_3_1,0,17
36_3_19,36_3_1,0,18
36_3_30,36_3_1,0,29
36_3_31,36_3_1,0,30
36_3_6,36_3_1,0,5
36_3_7,36_3_1,0,6
36_3_4,36_3_1,0,3
36_3_5,36_3_1,0,4
36_3_2,36_3_1,0,1
36_3_3,36_3_1,0,2
36_3_8,36_3_1,0,7
36_3_9,36_3_1,0,8
36_3_32,36_3_1,0,31
36_3_33,36_3_1,0,32
36_3_21,36_3_1,0,20
36_3_20,36_3_1,0,19
36_3_23,36_3_1,0,22
36_3_22,36_3_1,0,21
36_3_25,36_3_1,0,24
36_3_24,36_3_1,0,23
36_3_27,36_3_1,0,26
36_3_26,36_3_1,0,25
36_3_29,36_3_1,0,28
36_3_28,36_3_1,0,27
12_14_19,12_14_1,0,18
12_14_18,12_14_1,0,17
12_14_11,12_14_1,0,10
12_14_10,12_14_1,0,9
12_14_13,12_14_1,0,12
12_14_12,12_14_1,0,11
12_14_15,12_14_1,0,14
12_14_14,12_14_1,0,13
12_14_17,12_14_1,0,16
12_14_16,12_14_1,0,15
12_14_33,12_14_1,0,32
12_14_32,12_14_1,0,31
12_14_31,12_14_1,0,30
12_14_30,12_14_1,0,29
12_14_20,12_14_1,0,19
12_14_21,12_14_1,0,20
12_14_22,12_14_1,0,21
12_14_23,12_14_1,0,22
12_14_24,12_14_1,0,23
12_14_25,12_14_1,0,24
12_14_26,12_14_1,0,25
12_14_27,12_14_1,0,26
12_14_28,12_14_1,0,27
12_14_29,12_14_1,0,28
12_14_9,12_14_1,0,8
12_14_8,12_14_1,0,7
12_14_5,12_14_1,0,4
12_14_4,12_14_1,0,3
12_14_7,12_14_1,0,6
12_14_6,12_14_1,0,5
12_14_3,12_14_1,0,2
12_14_2,12_14_1,0,1
57_4_32,57_4_1,0,31
57_4_33,57_4_1,0,32
57_4_30,57_4_1,0,29
57_4_31,57_4_1,0,30
57_4_18,57_4_1,0,17
57_4_19,57_4_1,0,18
57_4_10,57_4_1,0,9
57_4_11,57_4_1,0,10
57_4_12,57_4_1,0,11
57_4_13,57_4_1,0,12
57_4_14,57_4_1,0,13
57_4_15,57_4_1,0,14
57_4_16,57_4_1,0,15
57_4_17,57_4_1,0,16
57_4_2,57_4_1,0,1
57_4_3,57_4_1,0,2
57_4_6,57_4_1,0,5
57_4_7,57_4_1,0,6
57_4_4,57_4_1,0,3
57_4_5,57_4_1,0,4
57_4_8,57_4_1,0,7
57_4_9,57_4_1,0,8
57_4_25,57_4_1,0,24
57_4_24,57_4_1,0,23
57_4_27,57_4_1,0,26
57_4_26,57_4_1,0,25
57_4_21,57_4_1,0,20
57_4_20,57_4_1,0,19
57_4_23,57_4_1,0,22
57_4_22,57_4_1,0,21
57_4_29,57_4_1,0,28
57_4_28,57_4_1,0,27
50_24_32,50_24_1,0,31
50_24_33,50_24_1,0,32
50_24_30,50_24_1,0,29
50_24_31,50_24_1,0,30
50_24_14,50_24_1,0,13
50_24_15,50_24_1,0,14
50_24_16,50_24_1,0,15
50_24_17,50_24_1,0,16
50_24_10,50_24_1,0,9
50_24_11,50_24_1,0,10
50_24_12,50_24_1,0,11
50_24_13,50_24_1,0,12
50_24_18,50_24_1,0,17
50_24_19,50_24_1,0,18
50_24_2,50_24_1,0,1
50_24_3,50_24_1,0,2
50_24_6,50_24_1,0,5
50_24_7,50_24_1,0,6
50_24_4,50_24_1,0,3
50_24_5,50_24_1,0,4
50_24_8,50_24_1,0,7
50_24_9,50_24_1,0,8
50_24_29,50_24_1,0,28
50_24_28,50_24_1,0,27
50_24_25,50_24_1,0,24
50_24_24,50_24_1,0,23
50_24_27,50_24_1,0,26
50_24_26,50_24_1,0,25
50_24_21,50_24_1,0,20
50_24_20,50_24_1,0,19
50_24_23,50_24_1,0,22
50_24_22,50_24_1,0,21
52_17_18,52_17_1,0,17
52_17_19,52_17_1,0,18
52_17_10,52_17_1,0,9
52_17_11,52_17_1,0,10
52_17_12,52_17_1,0,11
52_17_13,52_17_1,0,12
52_17_14,52_17_1,0,13
52_17_15,52_17_1,0,14
52_17_16,52_17_1,0,15
52_17_17,52_17_1,0,16
52_17_6,52_17_1,0,5
52_17_7,52_17_1,0,6
52_17_4,52_17_1,0,3
52_17_5,52_17_1,0,4
52_17_2,52_17_1,0,1
52_17_3,52_17_1,0,2
52_17_8,52_17_1,0,7
52_17_9,52_17_1,0,8
52_17_21,52_17_1,0,20
52_17_20,52_17_1,0,19
52_17_23,52_17_1,0,22
52_17_22,52_17_1,0,21
52_17_25,52_17_1,0,24
52_17_24,52_17_1,0,23
52_17_27,52_17_1,0,26
52_17_26,52_17_1,0,25
52_17_29,52_17_1,0,28
52_17_28,52_17_1,0,27
52_17_33,52_17_1,0,32
52_17_30,52_17_1,0,29
52_17_31,52_17_1,0,30
52_17_32,52_17_1,0,31
17_23_16,17_23_1,0,15
17_23_17,17_23_1,0,16
17_23_14,17_23_1,0,13
17_23_15,17_23_1,0,14
17_23_12,17_23_1,0,11
17_23_13,17_23_1,0,12
17_23_10,17_23_1,0,9
17_23_11,17_23_1,0,10
17_23_31,17_23_1,0,30
17_23_32,17_23_1,0,31
17_23_18,17_23_1,0,17
17_23_19,17_23_1,0,18
17_23_33,17_23_1,0,32
17_23_30,17_23_1,0,29
17_23_23,17_23_1,0,22
17_23_22,17_23_1,0,21
17_23_21,17_23_1,0,20
17_23_20,17_23_1,0,19
17_23_27,17_23_1,0,26
17_23_26,17_23_1,0,25
17_23_25,17_23_1,0,24
17_23_24,17_23_1,0,23
17_23_29,17_23_1,0,28
17_23_28,17_23_1,0,27
17_23_8,17_23_1,0,7
17_23_9,17_23_1,0,8
17_23_4,17_23_1,0,3
17_23_5,17_23_1,0,4
17_23_6,17_23_1,0,5
17_23_7,17_23_1,0,6
17_23_2,17_23_1,0,1
17_23_3,17_23_1,0,2
45_2_20,45_2_1,0,19
45_2_21,45_2_1,0,20
45_2_22,45_2_1,0,21
45_2_23,45_2_1,0,22
45_2_24,45_2_1,0,23
45_2_25,45_2_1,0,24
45_2_26,45_2_1,0,25
45_2_27,45_2_1,0,26
45_2_28,45_2_1,0,27
45_2_29,45_2_1,0,28
45_2_33,45_2_1,0,32
45_2_32,45_2_1,0,31
45_2_31,45_2_1,0,30
45_2_30,45_2_1,0,29
45_2_19,45_2_1,0,18
45_2_18,45_2_1,0,17
45_2_15,45_2_1,0,14
45_2_14,45_2_1,0,13
45_2_17,45_2_1,0,16
45_2_16,45_2_1,0,15
45_2_11,45_2_1,0,10
45_2_10,45_2_1,0,9
45_2_13,45_2_1,0,12
45_2_12,45_2_1,0,11
45_2_9,45_2_1,0,8
45_2_8,45_2_1,0,7
45_2_3,45_2_1,0,2
45_2_2,45_2_1,0,1
45_2_5,45_2_1,0,4
45_2_4,45_2_1,0,3
45_2_7,45_2_1,0,6
45_2_6,45_2_1,0,5
26_26_20,26_26_1,0,19
26_26_21,26_26_1,0,20
26_26_22,26_26_1,0,21
26_26_23,26_26_1,0,22
26_26_24,26_26_1,0,23
26_26_25,26_26_1,0,24
26_26_26,26_26_1,0,25
26_26_27,26_26_1,0,26
26_26_28,26_26_1,0,27
26_26_29,26_26_1,0,28
26_26_9,26_26_1,0,8
26_26_8,26_26_1,0,7
26_26_5,26_26_1,0,4
26_26_4,26_26_1,0,3
26_26_7,26_26_1,0,6
26_26_6,26_26_1,0,5
26_26_3,26_26_1,0,2
26_26_2,26_26_1,0,1
26_26_19,26_26_1,0,18
26_26_18,26_26_1,0,17
26_26_11,26_26_1,0,10
26_26_10,26_26_1,0,9
26_26_13,26_26_1,0,12
26_26_12,26_26_1,0,11
26_26_15,26_26_1,0,14
26_26_14,26_26_1,0,13
26_26_17,26_26_1,0,16
26_26_16,26_26_1,0,15
26_26_33,26_26_1,0,32
26_26_32,26_26_1,0,31
26_26_31,26_26_1,0,30
26_26_30,26_26_1,0,29
21_14_9,21_14_1,0,8
21_14_8,21_14_1,0,7
21_14_33,21_14_1,0,32
21_14_3,21_14_1,0,2
21_14_2,21_14_1,0,1
21_14_32,21_14_1,0,31
21_14_7,21_14_1,0,6
21_14_6,21_14_1,0,5
21_14_5,21_14_1,0,4
21_14_4,21_14_1,0,3
21_14_22,21_14_1,0,21
21_14_23,21_14_1,0,22
21_14_20,21_14_1,0,19
21_14_21,21_14_1,0,20
21_14_26,21_14_1,0,25
21_14_27,21_14_1,0,26
21_14_24,21_14_1,0,23
21_14_25,21_14_1,0,24
21_14_28,21_14_1,0,27
21_14_29,21_14_1,0,28
21_14_31,21_14_1,0,30
21_14_30,21_14_1,0,29
21_14_19,21_14_1,0,18
21_14_18,21_14_1,0,17
21_14_17,21_14_1,0,16
21_14_16,21_14_1,0,15
21_14_15,21_14_1,0,14
21_14_14,21_14_1,0,13
21_14_13,21_14_1,0,12
21_14_12,21_14_1,0,11
21_14_11,21_14_1,0,10
21_14_10,21_14_1,0,9
37_2_29,37_2_1,0,28
37_2_28,37_2_1,0,27
37_2_21,37_2_1,0,20
37_2_20,37_2_1,0,19
37_2_23,37_2_1,0,22
37_2_22,37_2_1,0,21
37_2_25,37_2_1,0,24
37_2_24,37_2_1,0,23
37_2_27,37_2_1,0,26
37_2_26,37_2_1,0,25
37_2_8,37_2_1,0,7
37_2_9,37_2_1,0,8
37_2_6,37_2_1,0,5
37_2_7,37_2_1,0,6
37_2_4,37_2_1,0,3
37_2_5,37_2_1,0,4
37_2_2,37_2_1,0,1
37_2_3,37_2_1,0,2
37_2_32,37_2_1,0,31
37_2_33,37_2_1,0,32
37_2_30,37_2_1,0,29
37_2_31,37_2_1,0,30
37_2_18,37_2_1,0,17
37_2_19,37_2_1,0,18
37_2_14,37_2_1,0,13
37_2_15,37_2_1,0,14
37_2_16,37_2_1,0,15
37_2_17,37_2_1,0,16
37_2_10,37_2_1,0,9
37_2_11,37_2_1,0,10
37_2_12,37_2_1,0,11
37_2_13,37_2_1,0,12
57_12_8,57_12_1,0,7
57_12_9,57_12_1,0,8
57_12_2,57_12_1,0,1
57_12_3,57_12_1,0,2
57_12_4,57_12_1,0,3
57_12_5,57_12_1,0,4
57_12_6,57_12_1,0,5
57_12_7,57_12_1,0,6
57_12_29,57_12_1,0,28
