10.3.15.16	1.03295898438	1.43920898438
10.3.23.24	0.841064453125	1.033203125
10.3.8.9	1.36889648438	1.01025390625
10.3.1.2	0.841064453125	1.03686523438
10.3.35.36	0.93603515625	1.9140625
10.3.26.27	0.861083984375	0.98486328125
10.3.2.3	0.789794921875	0.9990234375
10.3.4.5	0.823974609375	1.02783203125
10.3.11.12	0.781005859375	1.02709960938
10.3.32.33	0.805908203125	1.04418945312
10.3.38.39	0.922119140625	1.212890625
10.3.25.26	0.74609375	0.9619140625
10.3.23.24	0.7109375	0.727783203125
10.3.11.12	0.80029296875	0.773193359375
10.3.8.9	0.72998046875	0.734130859375
10.3.9.10	0.7490234375	0.97705078125
10.3.11.12	0.693115234375	0.769775390625
10.3.22.23	0.746826171875	1.01391601562
10.3.23.24	1.01904296875	0.782958984375
10.3.11.12	0.700927734375	0.755126953125
10.3.1.2	0.702880859375	0.7529296875
10.3.6.7	0.787841796875	1.0068359375
10.3.6.7	0.669921875	0.737060546875
10.3.8.9	0.727294921875	0.7919921875
10.3.25.26	0.7138671875	0.759033203125
10.3.27.28	0.768798828125	0.980224609375
10.3.1.2	0.72998046875	0.839111328125
10.3.15.16	0.69580078125	0.784912109375
10.3.29.30	0.780029296875	0.995849609375
10.3.12.13	0.830078125	0.97998046875
10.3.1.2	0.68994140625	0.77392578125
10.3.5.6	0.77783203125	1.01611328125
10.3.12.13	0.75390625	0.822021484375
10.3.38.39	0.677978515625	0.745849609375
10.3.39.40	0.841064453125	1.052734375
10.3.35.36	0.7890625	0.833984375
10.3.5.6	0.777099609375	0.823974609375
10.3.25.26	0.8193359375	0.867919921875
10.3.12.13	0.778076171875	0.7958984375
10.3.12.13	0.80126953125	0.8310546875
10.3.18.19	0.819091796875	1.05102539062
10.3.24.25	0.8740234375	1.04077148438
10.3.15.16	0.797119140625	0.836181640625
10.3.26.27	0.81103515625	0.781982421875
10.3.15.16	0.805908203125	0.7978515625
10.3.32.33	0.759033203125	0.849853515625
10.3.31.32	0.8271484375	1.0078125
10.3.22.23	0.780029296875	0.833984375
10.3.6.7	0.761962890625	0.805908203125
