node1,node2,port1,port2
25_15_9,25_15_1,0,8
25_15_10,25_15_1,0,9
25_15_11,25_15_1,0,10
25_15_12,25_15_1,0,11
25_15_13,25_15_1,0,12
25_15_14,25_15_1,0,13
25_15_15,25_15_1,0,14
25_15_16,25_15_1,0,15
25_15_17,25_15_1,0,16
16_3_2,16_3_1,0,1
16_3_16,16_3_1,0,15
16_3_17,16_3_1,0,16
16_3_14,16_3_1,0,13
16_3_15,16_3_1,0,14
16_3_12,16_3_1,0,11
16_3_13,16_3_1,0,12
16_3_10,16_3_1,0,9
16_3_11,16_3_1,0,10
16_3_8,16_3_1,0,7
16_3_4,16_3_1,0,3
16_3_5,16_3_1,0,4
16_3_6,16_3_1,0,5
16_3_7,16_3_1,0,6
16_3_3,16_3_1,0,2
16_3_9,16_3_1,0,8
31_8_13,31_8_1,0,12
31_8_8,31_8_1,0,7
31_8_9,31_8_1,0,8
31_8_6,31_8_1,0,5
31_8_7,31_8_1,0,6
31_8_4,31_8_1,0,3
31_8_5,31_8_1,0,4
31_8_2,31_8_1,0,1
31_8_3,31_8_1,0,2
31_8_10,31_8_1,0,9
31_8_14,31_8_1,0,13
31_8_15,31_8_1,0,14
31_8_16,31_8_1,0,15
31_8_17,31_8_1,0,16
31_8_11,31_8_1,0,10
31_8_12,31_8_1,0,11
28_14_12,28_14_1,0,11
28_14_13,28_14_1,0,12
28_14_10,28_14_1,0,9
28_14_11,28_14_1,0,10
28_14_16,28_14_1,0,15
28_14_17,28_14_1,0,16
28_14_14,28_14_1,0,13
28_14_15,28_14_1,0,14
28_14_8,28_14_1,0,7
28_14_9,28_14_1,0,8
28_14_2,28_14_1,0,1
28_14_3,28_14_1,0,2
28_14_4,28_14_1,0,3
28_14_5,28_14_1,0,4
28_14_6,28_14_1,0,5
28_14_7,28_14_1,0,6
23_6_15,23_6_1,0,14
23_6_14,23_6_1,0,13
23_6_17,23_6_1,0,16
23_6_16,23_6_1,0,15
23_6_11,23_6_1,0,10
23_6_10,23_6_1,0,9
23_6_13,23_6_1,0,12
23_6_12,23_6_1,0,11
23_6_3,23_6_1,0,2
23_6_2,23_6_1,0,1
23_6_5,23_6_1,0,4
23_6_4,23_6_1,0,3
23_6_7,23_6_1,0,6
23_6_6,23_6_1,0,5
23_6_8,23_6_1,0,7
23_6_9,23_6_1,0,8
15_10_8,15_10_1,0,7
15_10_9,15_10_1,0,8
15_10_4,15_10_1,0,3
15_10_5,15_10_1,0,4
15_10_6,15_10_1,0,5
15_10_7,15_10_1,0,6
15_10_2,15_10_1,0,1
15_10_3,15_10_1,0,2
15_10_16,15_10_1,0,15
15_10_17,15_10_1,0,16
15_10_14,15_10_1,0,13
15_10_15,15_10_1,0,14
15_10_12,15_10_1,0,11
15_10_13,15_10_1,0,12
15_10_10,15_10_1,0,9
15_10_11,15_10_1,0,10
26_3_7,26_3_1,0,6
26_3_9,26_3_1,0,8
26_3_8,26_3_1,0,7
26_3_3,26_3_1,0,2
26_3_2,26_3_1,0,1
26_3_5,26_3_1,0,4
26_3_4,26_3_1,0,3
26_3_6,26_3_1,0,5
26_3_15,26_3_1,0,14
26_3_14,26_3_1,0,13
26_3_17,26_3_1,0,16
26_3_16,26_3_1,0,15
26_3_11,26_3_1,0,10
26_3_10,26_3_1,0,9
26_3_13,26_3_1,0,12
26_3_12,26_3_1,0,11
24_0_4,24_0_1,0,3
24_0_8,24_0_1,0,7
24_0_9,24_0_1,0,8
24_0_5,24_0_1,0,4
24_0_6,24_0_1,0,5
24_0_7,24_0_1,0,6
24_0_2,24_0_1,0,1
24_0_3,24_0_1,0,2
24_0_16,24_0_1,0,15
24_0_17,24_0_1,0,16
24_0_14,24_0_1,0,13
24_0_15,24_0_1,0,14
24_0_12,24_0_1,0,11
24_0_13,24_0_1,0,12
24_0_10,24_0_1,0,9
24_0_11,24_0_1,0,10
20_14_12,20_14_1,0,11
20_14_13,20_14_1,0,12
20_14_10,20_14_1,0,9
20_14_11,20_14_1,0,10
20_14_16,20_14_1,0,15
20_14_17,20_14_1,0,16
20_14_14,20_14_1,0,13
20_14_15,20_14_1,0,14
20_14_2,20_14_1,0,1
20_14_3,20_14_1,0,2
20_14_4,20_14_1,0,3
20_14_5,20_14_1,0,4
20_14_6,20_14_1,0,5
20_14_7,20_14_1,0,6
20_14_8,20_14_1,0,7
20_14_9,20_14_1,0,8
22_13_9,22_13_1,0,8
22_13_8,22_13_1,0,7
22_13_5,22_13_1,0,4
22_13_4,22_13_1,0,3
22_13_7,22_13_1,0,6
22_13_6,22_13_1,0,5
22_13_3,22_13_1,0,2
22_13_2,22_13_1,0,1
22_13_11,22_13_1,0,10
22_13_10,22_13_1,0,9
22_13_13,22_13_1,0,12
22_13_12,22_13_1,0,11
22_13_15,22_13_1,0,14
22_13_14,22_13_1,0,13
22_13_17,22_13_1,0,16
22_13_16,22_13_1,0,15
26_8_14,26_8_1,0,13
26_8_15,26_8_1,0,14
26_8_16,26_8_1,0,15
26_8_17,26_8_1,0,16
26_8_10,26_8_1,0,9
26_8_11,26_8_1,0,10
26_8_12,26_8_1,0,11
26_8_13,26_8_1,0,12
26_8_6,26_8_1,0,5
26_8_7,26_8_1,0,6
26_8_4,26_8_1,0,3
26_8_5,26_8_1,0,4
26_8_2,26_8_1,0,1
26_8_3,26_8_1,0,2
26_8_8,26_8_1,0,7
26_8_9,26_8_1,0,8
7_1_13,7_1_1,0,12
7_1_12,7_1_1,0,11
7_1_11,7_1_1,0,10
7_1_10,7_1_1,0,9
7_1_16,7_1_1,0,15
7_1_15,7_1_1,0,14
7_1_14,7_1_1,0,13
7_1_3,7_1_1,0,2
7_1_2,7_1_1,0,1
7_1_7,7_1_1,0,6
7_1_6,7_1_1,0,5
7_1_5,7_1_1,0,4
7_1_4,7_1_1,0,3
7_1_17,7_1_1,0,16
7_1_9,7_1_1,0,8
7_1_8,7_1_1,0,7
18_3_8,18_3_1,0,7
18_3_9,18_3_1,0,8
18_3_2,18_3_1,0,1
18_3_3,18_3_1,0,2
18_3_6,18_3_1,0,5
18_3_7,18_3_1,0,6
18_3_4,18_3_1,0,3
18_3_5,18_3_1,0,4
18_3_10,18_3_1,0,9
18_3_11,18_3_1,0,10
18_3_12,18_3_1,0,11
18_3_13,18_3_1,0,12
18_3_14,18_3_1,0,13
18_3_15,18_3_1,0,14
18_3_16,18_3_1,0,15
18_3_17,18_3_1,0,16
7_9_9,7_9_1,0,8
7_9_8,7_9_1,0,7
7_9_3,7_9_1,0,2
7_9_2,7_9_1,0,1
7_9_7,7_9_1,0,6
7_9_6,7_9_1,0,5
7_9_5,7_9_1,0,4
7_9_4,7_9_1,0,3
7_9_13,7_9_1,0,12
7_9_12,7_9_1,0,11
7_9_11,7_9_1,0,10
7_9_10,7_9_1,0,9
7_9_17,7_9_1,0,16
7_9_16,7_9_1,0,15
7_9_15,7_9_1,0,14
7_9_14,7_9_1,0,13
22_12_16,22_12_1,0,15
22_12_14,22_12_1,0,13
22_12_15,22_12_1,0,14
22_12_12,22_12_1,0,11
22_12_13,22_12_1,0,12
22_12_10,22_12_1,0,9
22_12_11,22_12_1,0,10
22_12_4,22_12_1,0,3
22_12_5,22_12_1,0,4
22_12_6,22_12_1,0,5
22_12_7,22_12_1,0,6
22_12_2,22_12_1,0,1
22_12_3,22_12_1,0,2
22_12_8,22_12_1,0,7
22_12_9,22_12_1,0,8
22_12_17,22_12_1,0,16
29_7_10,29_7_1,0,9
29_7_11,29_7_1,0,10
29_7_12,29_7_1,0,11
29_7_13,29_7_1,0,12
29_7_14,29_7_1,0,13
29_7_15,29_7_1,0,14
29_7_16,29_7_1,0,15
29_7_17,29_7_1,0,16
29_7_2,29_7_1,0,1
29_7_3,29_7_1,0,2
29_7_6,29_7_1,0,5
29_7_7,29_7_1,0,6
29_7_4,29_7_1,0,3
29_7_5,29_7_1,0,4
29_7_8,29_7_1,0,7
29_7_9,29_7_1,0,8
30_6_5,30_6_1,0,4
30_6_4,30_6_1,0,3
30_6_7,30_6_1,0,6
30_6_6,30_6_1,0,5
30_6_3,30_6_1,0,2
30_6_2,30_6_1,0,1
30_6_9,30_6_1,0,8
30_6_11,30_6_1,0,10
30_6_10,30_6_1,0,9
30_6_13,30_6_1,0,12
30_6_12,30_6_1,0,11
30_6_15,30_6_1,0,14
30_6_14,30_6_1,0,13
30_6_17,30_6_1,0,16
30_6_16,30_6_1,0,15
30_6_8,30_6_1,0,7
1_2_2,1_2_1,0,1
1_2_3,1_2_1,0,2
1_2_6,1_2_1,0,5
1_2_7,1_2_1,0,6
1_2_4,1_2_1,0,3
1_2_5,1_2_1,0,4
1_2_8,1_2_1,0,7
1_2_9,1_2_1,0,8
1_2_14,1_2_1,0,13
1_2_15,1_2_1,0,14
1_2_16,1_2_1,0,15
1_2_17,1_2_1,0,16
1_2_10,1_2_1,0,9
1_2_11,1_2_1,0,10
1_2_12,1_2_1,0,11
1_2_13,1_2_1,0,12
20_4_16,20_4_1,0,15
20_4_17,20_4_1,0,16
20_4_14,20_4_1,0,13
20_4_15,20_4_1,0,14
20_4_12,20_4_1,0,11
20_4_13,20_4_1,0,12
20_4_10,20_4_1,0,9
20_4_11,20_4_1,0,10
20_4_4,20_4_1,0,3
20_4_5,20_4_1,0,4
20_4_6,20_4_1,0,5
20_4_7,20_4_1,0,6
20_4_2,20_4_1,0,1
20_4_3,20_4_1,0,2
20_4_8,20_4_1,0,7
20_4_9,20_4_1,0,8
31_7_11,31_7_1,0,10
31_7_10,31_7_1,0,9
31_7_13,31_7_1,0,12
31_7_12,31_7_1,0,11
31_7_15,31_7_1,0,14
31_7_14,31_7_1,0,13
31_7_17,31_7_1,0,16
31_7_16,31_7_1,0,15
31_7_9,31_7_1,0,8
31_7_8,31_7_1,0,7
31_7_5,31_7_1,0,4
31_7_4,31_7_1,0,3
31_7_7,31_7_1,0,6
31_7_6,31_7_1,0,5
31_7_3,31_7_1,0,2
31_7_2,31_7_1,0,1
12_11_8,12_11_1,0,7
12_11_9,12_11_1,0,8
12_11_2,12_11_1,0,1
12_11_3,12_11_1,0,2
12_11_4,12_11_1,0,3
12_11_5,12_11_1,0,4
12_11_6,12_11_1,0,5
12_11_7,12_11_1,0,6
12_11_12,12_11_1,0,11
12_11_13,12_11_1,0,12
12_11_10,12_11_1,0,9
12_11_11,12_11_1,0,10
12_11_16,12_11_1,0,15
12_11_17,12_11_1,0,16
12_11_14,12_11_1,0,13
12_11_15,12_11_1,0,14
2_12_7,2_12_1,0,6
2_12_6,2_12_1,0,5
2_12_5,2_12_1,0,4
2_12_4,2_12_1,0,3
2_12_3,2_12_1,0,2
2_12_2,2_12_1,0,1
2_12_9,2_12_1,0,8
2_12_8,2_12_1,0,7
2_12_17,2_12_1,0,16
2_12_16,2_12_1,0,15
2_12_15,2_12_1,0,14
2_12_14,2_12_1,0,13
2_12_13,2_12_1,0,12
2_12_12,2_12_1,0,11
2_12_11,2_12_1,0,10
2_12_10,2_12_1,0,9
29_8_9,29_8_1,0,8
29_8_8,29_8_1,0,7
29_8_3,29_8_1,0,2
29_8_2,29_8_1,0,1
29_8_5,29_8_1,0,4
29_8_4,29_8_1,0,3
29_8_7,29_8_1,0,6
29_8_6,29_8_1,0,5
29_8_15,29_8_1,0,14
29_8_14,29_8_1,0,13
29_8_17,29_8_1,0,16
29_8_16,29_8_1,0,15
29_8_11,29_8_1,0,10
29_8_10,29_8_1,0,9
29_8_12,29_8_1,0,11
29_8_13,29_8_1,0,12
9_5_9,9_5_1,0,8
9_5_8,9_5_1,0,7
9_5_3,9_5_1,0,2
9_5_2,9_5_1,0,1
9_5_5,9_5_1,0,4
9_5_4,9_5_1,0,3
9_5_7,9_5_1,0,6
9_5_6,9_5_1,0,5
9_5_11,9_5_1,0,10
9_5_10,9_5_1,0,9
9_5_13,9_5_1,0,12
9_5_12,9_5_1,0,11
9_5_15,9_5_1,0,14
9_5_14,9_5_1,0,13
9_5_17,9_5_1,0,16
9_5_16,9_5_1,0,15
12_0_9,12_0_1,0,8
12_0_8,12_0_1,0,7
12_0_7,12_0_1,0,6
12_0_6,12_0_1,0,5
12_0_5,12_0_1,0,4
12_0_4,12_0_1,0,3
12_0_3,12_0_1,0,2
12_0_2,12_0_1,0,1
12_0_17,12_0_1,0,16
12_0_16,12_0_1,0,15
12_0_15,12_0_1,0,14
12_0_14,12_0_1,0,13
12_0_13,12_0_1,0,12
12_0_12,12_0_1,0,11
12_0_11,12_0_1,0,10
12_0_10,12_0_1,0,9
1_12_8,1_12_1,0,7
1_12_9,1_12_1,0,8
1_12_6,1_12_1,0,5
1_12_7,1_12_1,0,6
1_12_4,1_12_1,0,3
1_12_5,1_12_1,0,4
1_12_2,1_12_1,0,1
1_12_3,1_12_1,0,2
1_12_17,1_12_1,0,16
1_12_14,1_12_1,0,13
1_12_15,1_12_1,0,14
1_12_16,1_12_1,0,15
1_12_10,1_12_1,0,9
1_12_11,1_12_1,0,10
1_12_12,1_12_1,0,11
1_12_13,1_12_1,0,12
29_4_11,29_4_1,0,10
29_4_10,29_4_1,0,9
29_4_13,29_4_1,0,12
29_4_12,29_4_1,0,11
29_4_15,29_4_1,0,14
29_4_14,29_4_1,0,13
29_4_17,29_4_1,0,16
29_4_16,29_4_1,0,15
29_4_9,29_4_1,0,8
29_4_8,29_4_1,0,7
29_4_5,29_4_1,0,4
29_4_4,29_4_1,0,3
29_4_7,29_4_1,0,6
29_4_6,29_4_1,0,5
29_4_3,29_4_1,0,2
29_4_2,29_4_1,0,1
27_13_10,27_13_1,0,9
27_13_11,27_13_1,0,10
27_13_12,27_13_1,0,11
27_13_13,27_13_1,0,12
27_13_14,27_13_1,0,13
27_13_15,27_13_1,0,14
27_13_16,27_13_1,0,15
27_13_17,27_13_1,0,16
27_13_6,27_13_1,0,5
27_13_7,27_13_1,0,6
27_13_4,27_13_1,0,3
27_13_5,27_13_1,0,4
27_13_2,27_13_1,0,1
27_13_3,27_13_1,0,2
27_13_8,27_13_1,0,7
27_13_9,27_13_1,0,8
3_2_8,3_2_1,0,7
3_2_9,3_2_1,0,8
3_2_2,3_2_1,0,1
3_2_3,3_2_1,0,2
3_2_4,3_2_1,0,3
3_2_5,3_2_1,0,4
3_2_6,3_2_1,0,5
3_2_7,3_2_1,0,6
3_2_12,3_2_1,0,11
3_2_13,3_2_1,0,12
3_2_10,3_2_1,0,9
3_2_11,3_2_1,0,10
3_2_16,3_2_1,0,15
3_2_17,3_2_1,0,16
3_2_14,3_2_1,0,13
3_2_15,3_2_1,0,14
30_15_8,30_15_1,0,7
30_15_4,30_15_1,0,3
30_15_5,30_15_1,0,4
30_15_6,30_15_1,0,5
30_15_7,30_15_1,0,6
30_15_2,30_15_1,0,1
30_15_3,30_15_1,0,2
30_15_16,30_15_1,0,15
30_15_17,30_15_1,0,16
30_15_14,30_15_1,0,13
30_15_15,30_15_1,0,14
30_15_12,30_15_1,0,11
30_15_13,30_15_1,0,12
30_15_10,30_15_1,0,9
30_15_11,30_15_1,0,10
30_15_9,30_15_1,0,8
0_7_6,0_7_1,0,5
0_7_7,0_7_1,0,6
0_7_4,0_7_1,0,3
0_7_5,0_7_1,0,4
0_7_2,0_7_1,0,1
0_7_3,0_7_1,0,2
0_7_8,0_7_1,0,7
0_7_9,0_7_1,0,8
0_7_10,0_7_1,0,9
0_7_11,0_7_1,0,10
0_7_12,0_7_1,0,11
0_7_13,0_7_1,0,12
0_7_14,0_7_1,0,13
0_7_15,0_7_1,0,14
0_7_16,0_7_1,0,15
0_7_17,0_7_1,0,16
8_4_3,8_4_1,0,2
8_4_2,8_4_1,0,1
8_4_4,8_4_1,0,3
8_4_7,8_4_1,0,6
8_4_9,8_4_1,0,8
8_4_5,8_4_1,0,4
8_4_6,8_4_1,0,5
8_4_8,8_4_1,0,7
8_4_11,8_4_1,0,10
8_4_10,8_4_1,0,9
8_4_13,8_4_1,0,12
8_4_12,8_4_1,0,11
8_4_15,8_4_1,0,14
8_4_14,8_4_1,0,13
8_4_17,8_4_1,0,16
8_4_16,8_4_1,0,15
18_13_16,18_13_1,0,15
18_13_17,18_13_1,0,16
18_13_14,18_13_1,0,13
18_13_15,18_13_1,0,14
18_13_12,18_13_1,0,11
18_13_13,18_13_1,0,12
18_13_10,18_13_1,0,9
18_13_11,18_13_1,0,10
18_13_8,18_13_1,0,7
18_13_9,18_13_1,0,8
18_13_4,18_13_1,0,3
18_13_5,18_13_1,0,4
18_13_6,18_13_1,0,5
18_13_7,18_13_1,0,6
18_13_2,18_13_1,0,1
18_13_3,18_13_1,0,2
11_10_8,11_10_1,0,7
11_10_9,11_10_1,0,8
11_10_2,11_10_1,0,1
11_10_3,11_10_1,0,2
11_10_4,11_10_1,0,3
11_10_5,11_10_1,0,4
11_10_6,11_10_1,0,5
11_10_7,11_10_1,0,6
11_10_12,11_10_1,0,11
11_10_13,11_10_1,0,12
11_10_10,11_10_1,0,9
11_10_11,11_10_1,0,10
11_10_16,11_10_1,0,15
11_10_17,11_10_1,0,16
11_10_14,11_10_1,0,13
11_10_15,11_10_1,0,14
24_15_9,24_15_1,0,8
24_15_8,24_15_1,0,7
24_15_5,24_15_1,0,4
24_15_4,24_15_1,0,3
24_15_7,24_15_1,0,6
24_15_6,24_15_1,0,5
24_15_3,24_15_1,0,2
24_15_2,24_15_1,0,1
24_15_11,24_15_1,0,10
24_15_10,24_15_1,0,9
24_15_13,24_15_1,0,12
24_15_12,24_15_1,0,11
24_15_15,24_15_1,0,14
24_15_14,24_15_1,0,13
24_15_17,24_15_1,0,16
24_15_16,24_15_1,0,15
21_15_14,21_15_1,0,13
21_15_15,21_15_1,0,14
21_15_16,21_15_1,0,15
21_15_17,21_15_1,0,16
21_15_10,21_15_1,0,9
21_15_11,21_15_1,0,10
21_15_12,21_15_1,0,11
21_15_13,21_15_1,0,12
21_15_2,21_15_1,0,1
21_15_3,21_15_1,0,2
21_15_6,21_15_1,0,5
21_15_7,21_15_1,0,6
21_15_4,21_15_1,0,3
21_15_5,21_15_1,0,4
21_15_8,21_15_1,0,7
21_15_9,21_15_1,0,8
19_1_12,19_1_1,0,11
19_1_9,19_1_1,0,8
19_1_8,19_1_1,0,7
19_1_5,19_1_1,0,4
19_1_4,19_1_1,0,3
19_1_7,19_1_1,0,6
19_1_6,19_1_1,0,5
19_1_3,19_1_1,0,2
19_1_2,19_1_1,0,1
19_1_11,19_1_1,0,10
19_1_10,19_1_1,0,9
19_1_13,19_1_1,0,12
19_1_15,19_1_1,0,14
19_1_14,19_1_1,0,13
19_1_17,19_1_1,0,16
19_1_16,19_1_1,0,15
5_9_4,5_9_1,0,3
5_9_9,5_9_1,0,8
5_9_8,5_9_1,0,7
5_9_3,5_9_1,0,2
5_9_2,5_9_1,0,1
5_9_5,5_9_1,0,4
5_9_7,5_9_1,0,6
5_9_6,5_9_1,0,5
5_9_11,5_9_1,0,10
5_9_10,5_9_1,0,9
5_9_13,5_9_1,0,12
5_9_12,5_9_1,0,11
5_9_15,5_9_1,0,14
5_9_14,5_9_1,0,13
5_9_17,5_9_1,0,16
5_9_16,5_9_1,0,15
26_12_12,26_12_1,0,11
26_12_13,26_12_1,0,12
26_12_10,26_12_1,0,9
26_12_11,26_12_1,0,10
26_12_16,26_12_1,0,15
26_12_17,26_12_1,0,16
26_12_14,26_12_1,0,13
26_12_15,26_12_1,0,14
26_12_2,26_12_1,0,1
26_12_3,26_12_1,0,2
26_12_4,26_12_1,0,3
26_12_5,26_12_1,0,4
26_12_6,26_12_1,0,5
26_12_7,26_12_1,0,6
26_12_8,26_12_1,0,7
26_12_9,26_12_1,0,8
6_11_16,6_11_1,0,15
6_11_17,6_11_1,0,16
6_11_14,6_11_1,0,13
6_11_15,6_11_1,0,14
6_11_12,6_11_1,0,11
6_11_13,6_11_1,0,12
6_11_10,6_11_1,0,9
6_11_11,6_11_1,0,10
6_11_4,6_11_1,0,3
6_11_5,6_11_1,0,4
6_11_6,6_11_1,0,5
6_11_7,6_11_1,0,6
6_11_2,6_11_1,0,1
6_11_3,6_11_1,0,2
6_11_8,6_11_1,0,7
6_11_9,6_11_1,0,8
2_0_17,2_0_1,0,16
2_0_16,2_0_1,0,15
2_0_15,2_0_1,0,14
2_0_14,2_0_1,0,13
2_0_13,2_0_1,0,12
2_0_12,2_0_1,0,11
2_0_11,2_0_1,0,10
2_0_10,2_0_1,0,9
2_0_9,2_0_1,0,8
2_0_8,2_0_1,0,7
2_0_7,2_0_1,0,6
2_0_5,2_0_1,0,4
2_0_4,2_0_1,0,3
2_0_3,2_0_1,0,2
2_0_2,2_0_1,0,1
2_0_6,2_0_1,0,5
5_0_8,5_0_1,0,7
5_0_9,5_0_1,0,8
5_0_2,5_0_1,0,1
5_0_3,5_0_1,0,2
5_0_4,5_0_1,0,3
5_0_5,5_0_1,0,4
5_0_6,5_0_1,0,5
5_0_7,5_0_1,0,6
5_0_12,5_0_1,0,11
5_0_13,5_0_1,0,12
5_0_10,5_0_1,0,9
5_0_11,5_0_1,0,10
5_0_16,5_0_1,0,15
5_0_17,5_0_1,0,16
5_0_14,5_0_1,0,13
5_0_15,5_0_1,0,14
14_2_7,14_2_1,0,6
14_2_6,14_2_1,0,5
14_2_5,14_2_1,0,4
14_2_4,14_2_1,0,3
14_2_3,14_2_1,0,2
14_2_2,14_2_1,0,1
14_2_9,14_2_1,0,8
14_2_8,14_2_1,0,7
14_2_17,14_2_1,0,16
14_2_16,14_2_1,0,15
14_2_15,14_2_1,0,14
14_2_14,14_2_1,0,13
14_2_13,14_2_1,0,12
14_2_12,14_2_1,0,11
14_2_11,14_2_1,0,10
14_2_10,14_2_1,0,9
17_1_3,17_1_1,0,2
17_1_2,17_1_1,0,1
17_1_7,17_1_1,0,6
17_1_6,17_1_1,0,5
17_1_5,17_1_1,0,4
17_1_4,17_1_1,0,3
17_1_9,17_1_1,0,8
17_1_8,17_1_1,0,7
17_1_13,17_1_1,0,12
17_1_12,17_1_1,0,11
17_1_11,17_1_1,0,10
17_1_10,17_1_1,0,9
17_1_17,17_1_1,0,16
17_1_16,17_1_1,0,15
17_1_15,17_1_1,0,14
17_1_14,17_1_1,0,13
21_1_12,21_1_1,0,11
21_1_13,21_1_1,0,12
21_1_10,21_1_1,0,9
21_1_11,21_1_1,0,10
21_1_16,21_1_1,0,15
21_1_14,21_1_1,0,13
21_1_15,21_1_1,0,14
21_1_2,21_1_1,0,1
21_1_3,21_1_1,0,2
21_1_4,21_1_1,0,3
21_1_5,21_1_1,0,4
21_1_6,21_1_1,0,5
21_1_7,21_1_1,0,6
21_1_8,21_1_1,0,7
21_1_9,21_1_1,0,8
21_1_17,21_1_1,0,16
19_13_13,19_13_1,0,12
19_13_12,19_13_1,0,11
19_13_11,19_13_1,0,10
19_13_10,19_13_1,0,9
19_13_17,19_13_1,0,16
19_13_16,19_13_1,0,15
19_13_15,19_13_1,0,14
19_13_14,19_13_1,0,13
19_13_7,19_13_1,0,6
19_13_6,19_13_1,0,5
19_13_5,19_13_1,0,4
19_13_4,19_13_1,0,3
19_13_3,19_13_1,0,2
19_13_2,19_13_1,0,1
19_13_9,19_13_1,0,8
19_13_8,19_13_1,0,7
17_9_9,17_9_1,0,8
17_9_8,17_9_1,0,7
17_9_3,17_9_1,0,2
17_9_2,17_9_1,0,1
17_9_7,17_9_1,0,6
17_9_6,17_9_1,0,5
17_9_5,17_9_1,0,4
17_9_4,17_9_1,0,3
17_9_13,17_9_1,0,12
17_9_12,17_9_1,0,11
17_9_10,17_9_1,0,9
17_9_17,17_9_1,0,16
17_9_16,17_9_1,0,15
17_9_15,17_9_1,0,14
17_9_14,17_9_1,0,13
17_9_11,17_9_1,0,10
3_14_14,3_14_1,0,13
3_14_15,3_14_1,0,14
3_14_16,3_14_1,0,15
3_14_17,3_14_1,0,16
3_14_10,3_14_1,0,9
3_14_11,3_14_1,0,10
3_14_12,3_14_1,0,11
3_14_13,3_14_1,0,12
3_14_8,3_14_1,0,7
3_14_9,3_14_1,0,8
3_14_6,3_14_1,0,5
3_14_7,3_14_1,0,6
3_14_4,3_14_1,0,3
3_14_5,3_14_1,0,4
3_14_2,3_14_1,0,1
3_14_3,3_14_1,0,2
17_6_2,17_6_1,0,1
17_6_3,17_6_1,0,2
17_6_4,17_6_1,0,3
17_6_5,17_6_1,0,4
17_6_6,17_6_1,0,5
17_6_7,17_6_1,0,6
17_6_8,17_6_1,0,7
17_6_9,17_6_1,0,8
17_6_12,17_6_1,0,11
17_6_13,17_6_1,0,12
17_6_10,17_6_1,0,9
17_6_11,17_6_1,0,10
17_6_16,17_6_1,0,15
17_6_17,17_6_1,0,16
17_6_14,17_6_1,0,13
17_6_15,17_6_1,0,14
15_2_6,15_2_1,0,5
15_2_7,15_2_1,0,6
15_2_4,15_2_1,0,3
15_2_5,15_2_1,0,4
15_2_2,15_2_1,0,1
15_2_3,15_2_1,0,2
15_2_8,15_2_1,0,7
15_2_9,15_2_1,0,8
15_2_14,15_2_1,0,13
15_2_15,15_2_1,0,14
15_2_16,15_2_1,0,15
15_2_17,15_2_1,0,16
15_2_10,15_2_1,0,9
15_2_11,15_2_1,0,10
15_2_12,15_2_1,0,11
15_2_13,15_2_1,0,12
11_9_9,11_9_1,0,8
11_9_8,11_9_1,0,7
11_9_5,11_9_1,0,4
11_9_4,11_9_1,0,3
11_9_7,11_9_1,0,6
11_9_6,11_9_1,0,5
11_9_3,11_9_1,0,2
11_9_2,11_9_1,0,1
11_9_11,11_9_1,0,10
11_9_10,11_9_1,0,9
11_9_12,11_9_1,0,11
11_9_15,11_9_1,0,14
11_9_14,11_9_1,0,13
11_9_17,11_9_1,0,16
11_9_16,11_9_1,0,15
11_9_13,11_9_1,0,12
13_1_7,13_1_1,0,6
13_1_6,13_1_1,0,5
13_1_5,13_1_1,0,4
13_1_4,13_1_1,0,3
13_1_3,13_1_1,0,2
13_1_2,13_1_1,0,1
13_1_9,13_1_1,0,8
13_1_8,13_1_1,0,7
13_1_17,13_1_1,0,16
13_1_16,13_1_1,0,15
13_1_15,13_1_1,0,14
13_1_14,13_1_1,0,13
13_1_13,13_1_1,0,12
13_1_12,13_1_1,0,11
13_1_11,13_1_1,0,10
13_1_10,13_1_1,0,9
21_8_3,21_8_1,0,2
21_8_2,21_8_1,0,1
21_8_5,21_8_1,0,4
21_8_4,21_8_1,0,3
21_8_6,21_8_1,0,5
21_8_9,21_8_1,0,8
21_8_8,21_8_1,0,7
21_8_15,21_8_1,0,14
21_8_14,21_8_1,0,13
21_8_17,21_8_1,0,16
21_8_16,21_8_1,0,15
21_8_11,21_8_1,0,10
21_8_10,21_8_1,0,9
21_8_13,21_8_1,0,12
21_8_12,21_8_1,0,11
21_8_7,21_8_1,0,6
10_11_14,10_11_1,0,13
10_11_15,10_11_1,0,14
10_11_16,10_11_1,0,15
10_11_17,10_11_1,0,16
10_11_10,10_11_1,0,9
10_11_11,10_11_1,0,10
10_11_12,10_11_1,0,11
10_11_13,10_11_1,0,12
10_11_2,10_11_1,0,1
10_11_3,10_11_1,0,2
10_11_6,10_11_1,0,5
10_11_7,10_11_1,0,6
10_11_4,10_11_1,0,3
10_11_5,10_11_1,0,4
10_11_8,10_11_1,0,7
10_11_9,10_11_1,0,8
12_1_6,12_1_1,0,5
12_1_7,12_1_1,0,6
12_1_4,12_1_1,0,3
12_1_5,12_1_1,0,4
12_1_2,12_1_1,0,1
12_1_3,12_1_1,0,2
12_1_8,12_1_1,0,7
12_1_9,12_1_1,0,8
12_1_14,12_1_1,0,13
12_1_15,12_1_1,0,14
12_1_16,12_1_1,0,15
12_1_17,12_1_1,0,16
12_1_10,12_1_1,0,9
12_1_11,12_1_1,0,10
12_1_12,12_1_1,0,11
12_1_13,12_1_1,0,12
4_4_15,4_4_1,0,14
