6199.26977539	5677.00097656	79.8061523438	6227.39916992	79.30078125	79.7329101562	5996.4206543	78.9699707031	78.5729980469	79.2907714844	1284.86889648	78.7709960938	78.1818847656	79.0900878906	79.6652832031	5051.87695312	79.6750488281	79.6940917969	80.4299316406	84.8610839844	78.4760742188	1449.71289062	80.0307617188	79.2888183594	79.9580078125	80.6259765625	78.3100585938	79.6491699219	4925.69702148	79.4848632812	78.8999023438	79.66796875	80.3930664062	76.9719238281	80.55078125	81.1931152344	5466.6081543	91.3151855469	81.0388183594	78.7998046875	84.2727050781	80.2919921875	79.208984375	79.7399902344	85.6879882812	
124.333007812	131.915039062	79.4799804688	79.1337890625	78.7001953125	83.9489746094	115.467041016	80.2182617188	83.8439941406	85.5461425781	108.194091797	78.8579101562	149.12109375	78.6340332031	80.4819335938	102.698730469	79.7697753906	79.4421386719	79.3859863281	79.7351074219	79.2351074219	120.985107422	88.5451660156	84.1291503906	83.7600097656	79.6848144531	80.6059570312	84.9421386719	88.3649902344	79.083984375	83.8588867188	77.6821289062	84.6071777344	79.1440429688	79.2761230469	79.1618652344	141.680175781	79.3669433594	79.5300292969	78.8879394531	79.2019042969	78.7829589844	79.0549316406	106.62109375	79.7490234375	
79.5231933594	79.3979492188	78.2861328125	78.2658691406	78.4946289062	80.1911621094	78.1049804688	78.9008789062	79.1750488281	79.71875	78.6550292969	79.12109375	115.489013672	79.1870117188	77.5971679688	79.3640136719	78.9440917969	76.6599121094	80.9270019531	79.5798339844	81.3671875	81.205078125	79.7348632812	80.087890625	79.7612304688	86.0087890625	79.6247558594	79.4140625	80.0688476562	78.4750976562	79.6740722656	77.9428710938	78.9599609375	78.4650878906	79.2448730469	79.6958007812	143.256103516	85.2287597656	80.1901855469	84.8022460938	86.37109375	79.2802734375	86.2980957031	78.7580566406	79.2751464844	
79.3540039062	78.826171875	86.9501953125	80.5639648438	83.9050292969	79.1398925781	81.8679199219	85.4331054688	78.9541015625	79.5671386719	81.8239746094	79.8217773438	81.537109375	79.9118652344	79.712890625	86.248046875	84.6650390625	86.2358398438	81.9680175781	80.3100585938	82.8349609375	79.9658203125	79.4309082031	79.130859375	78.9018554688	79.8410644531	78.037109375	79.3908691406	80.1459960938	84.8908691406	80.1489257812	85.1491699219	78.416015625	79.75	79.0600585938	77.8740234375	96.6821289062	80.5581054688	82.5109863281	80.1940917969	79.0849609375	79.123046875	80.6889648438	78.9912109375	79.5129394531	
84.7182617188	79.6118164062	80.0119628906	79.0478515625	81.1630859375	79.1518554688	79.5769042969	79.7358398438	79.6630859375	80.2412109375	79.5991210938	80.1840820312	80.1008300781	84.0219726562	127.060058594	79.5678710938	79.0361328125	79.1130371094	80.8391113281	79.2429199219	79.7399902344	93.263671875	85.2211914062	77.7741699219	78.7241210938	79.0783691406	79.4689941406	79.9130859375	79.4653320312	79.9208984375	79.2897949219	78.5388183594	84.9350585938	84.1938476562	79.0571289062	80.3188476562	80.1618652344	80.421875	91.1369628906	79.1987304688	79.5368652344	81.1569824219	80.0637207031	84.6687011719	80.197265625	
80.2180175781	80.7939453125	79.3947753906	80.4282226562	80.2919921875	78.9799804688	93.4692382812	79.4970703125	79.3369140625	78.9758300781	86.7839355469	85.0068359375	78.9660644531	80.0532226562	79.7861328125	79.9140625	79.2622070312	79.1591796875	79.2209472656	81.1630859375	79.6020507812	79.1420898438	80.0070800781	79.7490234375	79.24609375	79.9970703125	84.4057617188	79.4812011719	81.2607421875	82.333984375	80.1901855469	81.0229492188	79.7907714844	81.3889160156	79.6242675781	79.8330078125	85.0729980469	79.8503417969	81.8481445312	79.7099609375	85.0048828125	78.787109375	80.037109375	81.8679199219	79.5007324219	
79.123046875	78.8420410156	79.21484375	79.1750488281	78.9802246094	79.3728027344	79.6262207031	79.7370605469	79.1008300781	85.2268066406	79.5520019531	79.6520996094	79.9829101562	78.7177734375	80.0290527344	79.6599121094	79.1799316406	79.6169433594	78.376953125	80.6909179688	78.5756835938	80.4838867188	79.8920898438	80.0910644531	80.45703125	80.1362304688	80.3190917969	79.9140625	86.0180664062	79.3759765625	79.7451171875	79.3881835938	83.83984375	76.4201660156	80.1457519531	86.2839355469	82.7270507812	79.2199707031	84.755859375	79.5471191406	79.6791992188	78.1018066406	80.0852050781	80.0229492188	79.3337402344	
79.1411132812	77.79296875	79.8908691406	79.1599121094	80.2399902344	79.576171875	79.1010742188	79.5358886719	79.6220703125	79.5551757812	79.0769042969	78.8510742188	79.9130859375	78.2219238281	78.5349121094	79.0749511719	80.0280761719	80.0690917969	79.1608886719	92.0209960938	81.0622558594	79.6042480469	79.3041992188	79.2570800781	79.6479492188	79.08203125	78.3132324219	79.3459472656	79.4001464844	79.3701171875	80.1682128906	79.2180175781	82.6320800781	79.4260253906	85.4450683594	80.1638183594	79.6098632812	79.2651367188	81.6389160156	85.5891113281	79.5910644531	79.4318847656	80.6928710938	80.5729980469	105.947998047	
80.0029296875	79.0598144531	79.876953125	85.2902832031	84.5908203125	78.994140625	88.4650878906	84.5119628906	78.8540039062	80.25	80.2561035156	81.7170410156	80.8239746094	79.701171875	84.9191894531	84.4609375	79.748046875	83.6208496094	79.4157714844	83.1799316406	77.7231445312	79.2319335938	79.9208984375	79.9431152344	79.2700195312	79.3259277344	78.2907714844	79.45703125	78.4670410156	84.9599609375	78.8759765625	84.328125	79.2770996094	79.2399902344	79.169921875	79.3259277344	77.70703125	79.4860839844	86.6948242188	78.6730957031	78.7238769531	84.6892089844	79.0122070312	78.9680175781	79.4370117188	
85.5620117188	79.8649902344	79.6877441406	77.05078125	85.9670410156	80.3972167969	77.1950683594	79.3388671875	79.6630859375	79.3500976562	78.9418945312	78.037109375	79.9499511719	78.9328613281	78.0051269531	80.7407226562	79.0681152344	79.3410644531	79.3081054688	79.9399414062	77.3120117188	79.3879394531	79.9350585938	79.0317382812	79.8181152344	79.2180175781	79.2531738281	79.2478027344	81.2028808594	80.427734375	84.7370605469	79.1711425781	78.9118652344	85.4047851562	79.6018066406	80.3918457031	79.5739746094	79.6857910156	80.3620605469	80.0769042969	79.2893066406	79.9089355469	79.1999511719	103.305175781	84.7470703125	
