5402.86694336	4247.78100586	70.2199707031	841.730957031	73.2939453125	73.8752441406	3925.60498047	72.6508789062	72.0698242188	72.9108886719	1136.72070312	72.1330566406	72.2329101562	77.3149414062	72.0966796875	1885.22509766	84.8881835938	73.2939453125	72.6630859375	72.9821777344	72.3891601562	2364.16308594	73.2487792969	73.4829101562	73.0041503906	72.3969726562	72.2780761719	72.421875	1973.12304688	83.3090820312	77.6311035156	75.046875	71.9150390625	72.712890625	71.2060546875	71.6618652344	1878.66699219	72.6220703125	72.5769042969	72.1281738281	78.3291015625	74.2780761719	81.6188964844	72.2768554688	72.169921875	
110.612060547	268.790039062	71.6418457031	219.983154297	71.4990234375	72.6530761719	98.5119628906	72.2658691406	73.3371582031	72.8740234375	84.5378417969	73.7890625	73.4719238281	72.3330078125	71.9230957031	73.4060058594	77.3510742188	72.2280273438	72.8156738281	71.8598632812	71.8720703125	118.672363281	73.1538085938	80.5590820312	72.7788085938	73.1101074219	72.5158691406	88.0380859375	72.5151367188	74.4521484375	71.5129394531	77.1967773438	71.8898925781	73.0322265625	78.2087402344	72.4528808594	72.8947753906	88.4958496094	73.0668945312	73.1127929688	76.2109375	76.5959472656	94.7080078125	70.9250488281	72.869140625	
71.2568359375	349.065185547	70.6789550781	176.240966797	80.3381347656	72.3449707031	72.9790039062	71.32421875	71.8508300781	70.7919921875	71.9321289062	71.82421875	71.7902832031	72.9938964844	73.3449707031	105.878173828	71.4189453125	72.7419433594	72.375	72.4030761719	72.4189453125	87.248046875	80.5859375	72.462890625	72.5529785156	72.5100097656	80.2509765625	73.0891113281	115.505859375	72.1791992188	72.880859375	73.3210449219	72.3088378906	84.5256347656	72.9418945312	72.5783691406	72.4958496094	72.0561523438	76.375	72.2858886719	73.9738769531	71.3601074219	74.8920898438	70.6159667969	72.0051269531	
81.5161132812	266.696044922	71.326171875	72.4858398438	71.8933105469	71.8342285156	72.712890625	71.0869140625	71.5209960938	71.37890625	71.9799804688	81.7600097656	72.6130371094	72.3869628906	70.0009765625	74.5419921875	74.0832519531	97.5139160156	71.833984375	72.1079101562	71.6708984375	84.71484375	70.5920410156	72.1701660156	83.6630859375	74.046875	87.8977050781	71.5739746094	121.186035156	72.4128417969	71.6389160156	72.7131347656	73.6828613281	74.0380859375	82.6828613281	71.9909667969	73.5290527344	72.873046875	77.0407714844	71.4477539062	72.0200195312	73.1101074219	72.6662597656	72.6799316406	72.5769042969	
79.5720214844	256.523193359	71.2358398438	73.6420898438	100.4296875	71.4020996094	80.7490234375	72.3879394531	72.9331054688	74.0461425781	72.5979003906	71.7568359375	79.6979980469	73.4731445312	72.5310058594	86.9301757812	71.0908203125	74.0832519531	72.6208496094	82.3911132812	72.1901855469	87.2529296875	73.4091796875	72.0439453125	73.3017578125	86.6381835938	71.5629882812	72.8591308594	86.8679199219	71.8859863281	72.6049804688	71.466796875	71.9970703125	71.7390136719	76.2709960938	79.9831542969	71.9299316406	73.2177734375	82.3049316406	77.0490722656	71.958984375	73.0307617188	91.57421875	80.8000488281	78.4111328125	
70.5700683594	230.291259766	77.7690429688	71.7822265625	73.6391601562	88.50390625	73.3840332031	73.3059082031	74.11328125	72.1640625	72.9758300781	72.623046875	72.3400878906	72.2028808594	80.8588867188	100.459960938	72.0769042969	76.0830078125	80.408203125	73.9060058594	72.9509277344	87.8911132812	71.62890625	74.1101074219	73.4020996094	103.612792969	71.8820800781	71.9489746094	87.4240722656	72.1359863281	72.6049804688	72.0849609375	71.9428710938	72.6591796875	71.1271972656	74.0852050781	80.7729492188	72.1130371094	76.6547851562	81.375	73.1489257812	72.330078125	71.8039550781	74.1870117188	76.3310546875	
70.9782714844	295.305908203	71.2619628906	71.4899902344	72.7348632812	72.7551269531	74.6259765625	71.3430175781	75.9267578125	76.1201171875	95.2192382812	73.6760253906	73.6237792969	72.62890625	72.5888671875	91.1760253906	79.1791992188	72.8581542969	71.1318359375	72.2009277344	71.7963867188	85.9509277344	72.1040039062	72.46484375	72.0969238281	75.8129882812	71.740234375	78.2399902344	87.1242675781	73.3449707031	70.3972167969	79.2541503906	72.2729492188	72.4328613281	75.7309570312	72.3098144531	86.583984375	80.7160644531	73.7321777344	80.0539550781	80.9460449219	81.8608398438	73.0581054688	72.8942871094	72.4509277344	
72.3249511719	246.021972656	71.3530273438	71.5419921875	71.8752441406	72.5939941406	72.7917480469	71.9919433594	71.7790527344	81.7709960938	73.5031738281	72.8188476562	75.2260742188	71.8532714844	73.1762695312	94.66015625	74.3039550781	72.625	73.20703125	73.2319335938	82.7431640625	86.2841796875	81.4162597656	72.6088867188	71.9389648438	73.6369628906	72.3388671875	82.6928710938	86.8647460938	92.2028808594	81.7248535156	76.796875	70.9040527344	73.5341796875	70.828125	72.2028808594	86.5122070312	72.3071289062	73.7568359375	71.5209960938	71.6511230469	72.5239257812	72.1611328125	73.8659667969	72.6389160156	
71.466796875	258.114013672	71.1799316406	79.4692382812	71.8518066406	72.0158691406	80.8852539062	72.4230957031	71.7849121094	73.0329589844	71.0280761719	72.375	74.501953125	73.1625976562	72.0778808594	124.754882812	73.3571777344	73.4272460938	72.7297363281	72.4421386719	71.5302734375	87.6259765625	71.3950195312	72.19921875	71.4599609375	74.0151367188	72.6477050781	73.4340820312	110.925048828	72.4721679688	74.4851074219	71.9580078125	84.5629882812	79.7028808594	71.4848632812	73.30078125	103.082763672	72.1181640625	72.8181152344	71.9719238281	71.8959960938	73.8439941406	72.6379394531	72.5219726562	72.4489746094	
72.3520507812	256.118164062	71.2341308594	72.2578125	72.4650878906	72.1420898438	72.7290039062	71.6530761719	69.1098632812	71.7712402344	73.4389648438	72.7131347656	84.0412597656	72.1721191406	72.2780761719	88.7292480469	72.2329101562	72.3598632812	72.5358886719	72.8239746094	73.2958984375	83.5378417969	73.7487792969	77.4479980469	74.0361328125	72.7729492188	72.0478515625	87.9458007812	89.7570800781	72.1518554688	71.2258300781	72.4389648438	80.6440429688	76.7392578125	72.2170410156	72.8588867188	97.0698242188	73.33984375	80.4389648438	80.5900878906	71.6369628906	72.3991699219	72.7209472656	73.2761230469	73.25	
