10.7.5.3	10.0.0.7	0.38525390625	257.148193359
10.7.5.2	10.6.3.4	0.1298828125	119.362060547
10.2.7.7	10.2.2.3	0.13623046875	33.4958496094
10.14.1.8	10.13.4.5	0.1240234375	56.5300292969
10.7.5.6	10.10.1.9	0.1220703125	44.1821289062
10.7.5.5	10.4.1.4	0.131103515625	67.1379394531
10.14.1.5	10.2.6.4	0.14501953125	27.3688964844
10.7.5.9	10.15.6.9	0.123779296875	38.5961914062
10.13.6.7	10.11.7.7	0.120849609375	29.3217773438
10.11.3.9	10.14.6.2	0.12109375	28.5776367188
10.14.1.2	10.8.2.6	0.123046875	87.0686035156
10.14.1.3	10.4.0.9	0.126708984375	30.8229980469
10.14.7.8	10.6.1.7	0.1259765625	51.0131835938
10.14.7.9	10.5.0.4	0.137939453125	26.9780273438
10.1.0.9	10.10.4.4	0.164794921875	35.3322753906
10.7.7.4	10.2.6.7	0.123779296875	26.6740722656
10.7.7.7	10.3.5.8	0.15087890625	26.7529296875
10.7.7.9	10.0.7.2	0.125	23.4670410156
10.7.1.2	10.15.7.7	0.121826171875	36.2709960938
10.3.5.4	10.4.2.8	0.132080078125	21.7561035156
10.9.6.8	10.12.7.3	0.1259765625	21.1689453125
10.9.5.9	10.9.7.8	0.135986328125	19.4716796875
10.9.6.7	10.9.7.5	0.1298828125	26.1220703125
10.10.6.8	10.2.6.5	0.129150390625	22.6408691406
10.15.6.8	10.11.6.5	0.120849609375	22.578125
10.6.5.6	10.2.3.8	0.1220703125	23.7561035156
10.4.0.3	10.12.6.2	0.131103515625	35.0231933594
10.9.6.5	10.4.7.7	0.119873046875	41.4660644531
10.13.0.4	10.7.1.6	0.119140625	38.3759765625
10.12.7.9	10.15.7.5	0.119873046875	18.1640625
10.14.5.9	10.0.6.9	0.120849609375	27.5981445312
10.0.3.6	10.10.5.8	0.120849609375	23.4133300781
10.0.3.7	10.10.5.3	0.121826171875	27.419921875
10.0.3.5	10.9.2.4	0.132080078125	16.2990722656
10.4.3.6	10.0.7.6	0.121826171875	20.5910644531
10.4.3.7	10.7.4.5	0.1201171875	45.8862304688
10.13.4.8	10.11.5.7	0.120849609375	21.5969238281
10.14.5.4	10.5.1.6	0.14208984375	30.3090820312
10.4.3.3	10.12.2.3	0.175048828125	14.1110839844
10.12.6.7	10.15.6.2	0.135009765625	16.6389160156
10.0.1.2	10.14.2.8	0.14306640625	15.8940429688
10.0.1.3	10.10.6.7	0.14208984375	17.7392578125
10.1.5.8	10.6.6.3	0.15087890625	16.4931640625
10.0.1.6	10.12.5.8	0.156005859375	16.95703125
10.0.1.7	10.1.6.2	0.13623046875	15.0979003906
10.0.1.8	10.4.4.8	0.14892578125	13.58203125
10.1.5.6	10.2.4.4	0.14111328125	15.7717285156
10.0.4.4	10.3.1.8	0.13916015625	20.833984375
10.11.1.9	10.7.0.8	0.140869140625	29.1511230469
10.8.2.5	10.5.5.9	0.15185546875	18.1901855469
10.12.3.2	10.13.3.7	0.121826171875	15.7553710938
10.0.7.8	10.12.4.7	0.1259765625	15.5998535156
10.3.5.3	10.0.5.7	0.1611328125	18.4128417969
10.0.7.7	10.14.4.4	0.14697265625	15.1469726562
10.0.7.4	10.1.6.4	0.12890625	17.5339355469
10.1.3.7	10.1.6.5	0.12890625	16.8950195312
10.1.3.6	10.9.7.3	0.1240234375	15.46484375
10.8.2.9	10.9.6.2	0.162109375	23.8649902344
10.7.7.3	10.5.3.9	0.119873046875	21.2509765625
10.7.3.7	10.11.4.2	0.120361328125	21.2038574219
10.7.3.6	10.6.3.5	0.121337890625	15.455078125
10.2.3.9	10.8.0.3	0.132080078125	21.8937988281
10.14.3.6	10.12.7.4	0.1318359375	18.16796875
10.14.3.7	10.6.3.3	0.1220703125	32.4289550781
10.14.3.4	10.8.1.3	0.1201171875	18.8068847656
10.6.5.7	10.2.1.3	0.126953125	18.4702148438
10.9.4.3	10.13.1.2	0.122802734375	14.5930175781
10.10.6.3	10.13.6.8	0.14306640625	18.6479492188
10.11.5.9	10.1.5.5	0.118896484375	16.4240722656
10.15.1.7	10.6.5.2	0.119873046875	16.0920410156
10.7.2.4	10.1.7.2	0.14306640625	17.5358886719
10.10.6.5	10.9.4.9	0.1240234375	17.6079101562
10.10.6.4	10.12.5.2	0.120849609375	16.4709472656
10.0.5.3	10.12.6.3	0.138916015625	15.0080566406
10.11.2.2	10.8.3.3	0.123046875	18.8078613281
10.3.7.2	10.15.6.6	0.121826171875	14.9123535156
10.10.4.5	10.1.5.4	0.126953125	18.0209960938
10.10.4.7	10.2.4.2	0.123046875	19.0952148438
10.10.4.6	10.4.0.6	0.121826171875	16.619140625
10.7.3.5	10.0.5.6	0.1220703125	16.7211914062
10.4.7.6	10.14.7.7	0.1220703125	14.5139160156
10.3.4.9	10.14.7.5	0.123779296875	15.1440429688
10.13.1.8	10.11.5.2	0.12109375	22.0249023438
10.4.7.9	10.14.5.5	0.1328125	20.2692871094
10.5.3.7	10.1.1.7	0.1640625	24.2907714844
10.15.7.3	10.12.1.8	0.17578125	19.0791015625
10.4.5.2	10.13.5.2	0.1240234375	14.3178710938
10.4.5.3	10.10.1.5	0.14111328125	14.6149902344
10.4.5.6	10.3.7.7	0.1220703125	14.3120117188
10.4.5.8	10.15.7.4	0.1220703125	14.0280761719
10.12.4.2	10.10.4.3	0.119873046875	18.2631835938
10.13.2.8	10.6.6.7	0.127197265625	19.5126953125
10.12.4.6	10.14.5.6	0.119873046875	23.5202636719
10.12.4.4	10.12.0.6	0.119384765625	109.519775391
10.4.2.9	10.14.4.2	0.136962890625	48.4970703125
10.2.5.8	10.12.3.7	0.14404296875	77.0549316406
10.0.2.3	10.15.2.7	0.126220703125	58.9228515625
10.0.2.7	10.3.7.3	0.12890625	12.75390625
10.15.7.2	10.3.7.6	0.14697265625	17.2392578125
10.7.3.2	10.15.2.2	0.118896484375	17.23828125
10.4.2.7	10.13.1.5	0.1220703125	17.4680175781
10.0.2.2	10.11.4.7	0.119873046875	16.037109375
10.5.2.7	10.6.3.6	0.150146484375	19.5427246094
10.9.3.3	10.0.7.3	0.12109375	23.6079101562
10.2.0.6	10.7.7.6	0.1220703125	19.6401367188
10.0.0.9	10.11.4.5	0.1220703125	17.0280761719
10.3.4.4	10.5.2.6	0.123046875	16.7770996094
10.15.5.3	10.0.4.2	0.121337890625	21.4912109375
10.15.5.2	10.10.7.7	0.1279296875	16.6130371094
10.0.0.3	10.15.3.4	0.118896484375	16.4130859375
10.5.0.7	10.3.2.8	0.125	19.3879394531
10.10.0.5	10.9.7.2	0.119140625	17.1899414062
10.8.0.5	10.4.7.3	0.120849609375	21.1611328125
10.10.0.7	10.0.1.4	0.120849609375	18.2341308594
10.0.6.8	10.1.1.5	0.35888671875	24.4499511719
10.9.2.2	10.3.6.6	0.1201171875	15.2009277344
10.8.0.8	10.5.2.9	0.1240234375	17.7419433594
10.10.0.2	10.13.0.5	0.127197265625	16.962890625
10.0.6.3	10.7.7.8	0.120849609375	15.2180175781
10.0.6.2	10.6.6.4	0.120849609375	43.0600585938
10.0.6.6	10.0.1.9	0.117919921875	16.2060546875
10.9.2.8	10.4.6.7	0.126220703125	16.6628417969
10.8.5.5	10.12.7.2	0.145263671875	13.7419433594
10.2.1.5	10.5.5.2	0.119873046875	13.7919921875
10.3.2.5	10.1.4.4	0.12109375	14.0532226562
10.3.0.4	10.13.0.3	0.150146484375	17.2712402344
10.3.0.5	10.5.1.5	0.14990234375	18.7170410156
10.3.0.2	10.11.1.6	0.123046875	17.8010253906
10.3.0.3	10.7.5.8	0.1220703125	28.9780273438
10.12.3.5	10.7.2.2	0.1318359375	18.6918945312
10.15.0.9	10.1.6.8	0.125	19.5581054688
10.7.1.5	10.4.7.4	0.1220703125	18.6938476562
10.7.1.4	10.1.4.8	0.125244140625	14.7048339844
10.7.1.3	10.5.0.9	0.1240234375	17.7038574219
